Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-1) 	07/14/26 	_x86_64_	(4 CPU)

17:05:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:05:13     all    4.00    0.00    2.50    2.00    0.75    0.50    0.25    0.00    0.00   90.00
17:05:14     all    3.56    0.00    2.54    3.05    0.25    0.76    0.00    0.00    0.00   89.82
17:05:15     all    3.04    0.00    2.03    2.03    0.76    0.25    0.00    0.00    0.00   91.90
17:05:16     all    3.05    0.00    1.78    2.28    0.25    0.25    0.00    0.00    0.00   92.39
17:05:17     all    2.52    0.00    1.51    1.01    1.01    0.25    0.00    0.00    0.00   93.70
17:05:18     all    1.79    0.00    1.53    0.00    0.00    0.00    0.00    0.00    0.00   96.68
17:05:19     all    3.26    0.00    1.25    1.25    0.50    0.50    0.00    0.00    0.00   93.23
17:05:20     all    2.28    0.00    1.77    0.76    0.51    0.00    0.00    0.00    0.00   94.68
17:05:21     all    2.28    0.00    1.27    0.25    0.25    0.00    0.00    0.00    0.00   95.94
17:05:22     all    1.77    0.00    1.01    0.25    0.76    0.25    0.00    0.00    0.00   95.95
17:05:23     all    2.52    0.00    1.76    0.50    0.25    0.25    0.00    0.00    0.00   94.71
17:05:24     all    1.53    0.00    1.28    0.00    0.51    0.26    0.00    0.00    0.00   96.43
17:05:25     all    4.07    0.00    4.33    1.02    0.76    0.25    0.00    0.00    0.00   89.57
17:05:26     all    1.77    0.00    1.77    0.25    0.51    0.25    0.00    0.00    0.00   95.44
17:05:27     all    2.04    0.00    1.27    0.25    0.51    0.00    0.00    0.00    0.00   95.93
17:05:28     all    2.26    0.00    1.26    0.25    0.50    0.50    0.00    0.00    0.00   95.23
17:05:29     all    4.09    0.00    2.81    1.02    0.51    0.00    0.00    0.00    0.00   91.56
17:05:30     all    2.51    0.00    1.26    1.01    0.75    0.50    0.00    0.00    0.00   93.97
17:05:31     all    2.81    0.00    1.28    0.00    0.26    0.00    0.00    0.00    0.00   95.66
17:05:32     all    1.76    0.00    2.01    0.75    0.25    0.25    0.00    0.00    0.00   94.97
17:05:33     all    1.79    0.00    1.53    0.51    0.77    0.00    0.00    0.00    0.00   95.41
17:05:34     all    2.02    0.00    1.51    0.50    0.00    0.50    0.00    0.00    0.00   95.47
17:05:35     all    6.57    0.00    2.02    0.76    0.76    0.00    0.00    0.00    0.00   89.90
17:05:36     all    2.01    0.00    1.51    0.50    0.25    0.25    0.00    0.00    0.00   95.48
17:05:37     all    2.52    0.00    1.26    0.00    0.76    0.25    0.00    0.00    0.00   95.21
17:05:38     all    2.02    0.00    1.51    0.76    0.25    0.00    0.00    0.00    0.00   95.47
17:05:39     all    3.29    0.00    1.27    0.76    0.25    0.00    0.25    0.00    0.00   94.18
17:05:40     all   12.94    0.00    7.11   15.48    1.52    2.03    0.00    0.00    0.00   60.91
17:05:41     all   10.86    0.00    5.30   13.89    1.52    2.02    0.25    0.00    0.00   66.16
17:05:42     all   11.51    0.00    6.14   15.35    1.28    1.53    0.00    0.00    0.00   64.19
17:05:43     all   13.25    0.00    5.71   16.88    1.30    2.08    0.26    0.00    0.00   60.52
17:05:44     all   11.14    0.00    5.70   16.06    1.30    2.07    0.00    0.00    0.00   63.73
17:05:45     all   12.85    0.00    6.94   16.45    1.54    2.06    0.00    0.00    0.00   60.15
17:05:46     all   14.54    0.00    6.52   16.29    1.50    2.51    0.00    0.00    0.00   58.65
17:05:47     all   13.47    0.00    5.96   16.06    1.55    2.07    0.00    0.00    0.00   60.88
17:05:48     all   12.50    0.00    5.73   17.45    1.30    2.08    0.00    0.00    0.00   60.94
17:05:49     all   13.49    0.00    5.09   15.27    1.27    1.78    0.25    0.00    0.00   62.85
17:05:50     all   14.07    0.00    6.14   16.11    1.53    1.79    0.26    0.00    0.00   60.10
17:05:51     all   11.86    0.00    6.19   15.98    1.55    2.06    0.00    0.00    0.00   62.37
17:05:52     all   14.10    0.00    7.44   15.90    1.28    2.56    0.00    0.00    0.00   58.72
17:05:53     all   12.66    0.00    5.68   18.09    1.55    1.29    0.26    0.00    0.00   60.47
17:05:54     all   17.78    0.00    6.70   22.16    1.80    2.06    0.00    0.00    0.00   49.48
