Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-1) 	06/22/26 	_x86_64_	(4 CPU)

14:52:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:52:37     all    2.28    0.00    2.53    0.25    0.76    0.51    1.01    0.00    0.00   92.66
14:52:38     all    2.78    0.00    2.03    0.76    0.76    0.00    0.00    0.00    0.00   93.67
14:52:39     all    3.05    0.00    1.78    0.76    0.76    0.51    0.00    0.00    0.00   93.15
14:52:40     all    3.54    0.00    1.52    0.51    0.51    0.00    0.51    0.00    0.00   93.42
14:52:41     all    3.27    0.00    2.27    1.51    0.76    0.25    0.50    0.00    0.00   91.44
14:52:42     all    2.54    0.00    1.78    1.02    0.25    0.25    0.00    0.00    0.00   94.16
14:52:43     all    3.04    0.00    2.03    0.76    0.76    0.51    0.00    0.00    0.00   92.91
14:52:44     all    2.53    0.00    1.77    0.25    0.51    0.25    0.76    0.00    0.00   93.94
14:52:45     all    3.54    0.00    1.77    0.76    0.76    0.25    0.25    0.00    0.00   92.66
14:52:46     all    4.28    0.00    3.02    1.51    0.76    0.25    0.76    0.00    0.00   89.42
14:52:47     all    2.53    0.00    2.03    0.25    0.51    0.25    0.25    0.00    0.00   94.18
14:52:48     all    2.04    0.00    1.53    0.51    0.76    0.00    0.25    0.00    0.00   94.91
14:52:49     all    3.27    0.00    2.52    0.76    0.25    0.50    0.25    0.00    0.00   92.44
14:52:50     all    2.79    0.00    1.52    0.51    0.76    0.51    0.25    0.00    0.00   93.65
14:52:51     all    3.54    0.00    2.28    1.77    0.76    0.00    0.25    0.00    0.00   91.39
14:52:52     all    2.80    0.00    2.04    0.76    0.51    0.25    0.00    0.00    0.00   93.64
14:52:53     all    3.03    0.00    1.77    0.76    0.76    0.25    0.51    0.00    0.00   92.93
14:52:54     all    3.05    0.00    2.03    0.51    0.25    0.25    0.25    0.00    0.00   93.65
14:52:55     all    3.02    0.00    1.76    1.01    1.01    0.50    0.50    0.00    0.00   92.19
14:52:56     all    4.81    0.00    2.28    0.76    0.51    0.00    0.51    0.00    0.00   91.14
14:52:57     all    2.53    0.00    2.28    0.76    0.51    0.76    0.00    0.00    0.00   93.16
14:52:58     all    2.30    0.00    1.53    0.26    0.77    0.00    0.51    0.00    0.00   94.63
14:52:59     all    3.53    0.00    2.52    1.26    0.76    0.00    0.76    0.00    0.00   91.18
14:53:00     all    3.52    0.00    2.51    1.26    0.50    0.75    0.25    0.00    0.00   91.21
14:53:01     all    3.29    0.00    2.53    1.27    0.76    0.25    0.51    0.00    0.00   91.39
14:53:02     all    3.27    0.00    2.51    0.50    0.50    0.25    0.25    0.00    0.00   92.71
14:53:03     all    3.54    0.00    2.03    1.77    0.51    0.00    0.00    0.00    0.00   92.15
14:53:04     all    2.51    0.00    2.76    0.25    0.50    0.50    0.50    0.00    0.00   92.98
14:53:05     all    3.29    0.00    2.03    1.01    0.76    0.25    0.25    0.00    0.00   92.41
14:53:06     all    4.26    0.00    2.76    1.00    0.75    0.25    0.25    0.00    0.00   90.73
14:53:07     all    3.03    0.00    1.77    0.25    0.51    0.25    0.00    0.00    0.00   94.19
14:53:08     all    2.53    0.00    1.77    0.51    0.51    0.51    0.25    0.00    0.00   93.94
14:53:09     all    3.78    0.00    2.27    0.76    0.50    0.00    0.50    0.00    0.00   92.19
14:53:10     all    3.27    0.00    2.27    1.01    0.76    0.00    0.25    0.00    0.00   92.44
14:53:11     all   17.93    0.00    4.55    2.78    1.26    0.51    1.01    0.00    0.00   71.97
14:53:12     all   25.25    0.00    5.75    3.25    2.00    0.50    0.75    0.00    0.00   62.50
14:53:13     all   23.17    0.00    5.54    3.27    1.51    0.25    1.01    0.00    0.00   65.24
14:53:14     all    8.35    0.00    3.54    3.29    0.76    0.25    0.51    0.00    0.00   83.29
14:53:15     all    3.78    0.00    2.52    1.01    0.76    0.50    0.25    0.00    0.00   91.18
14:53:16     all    4.03    0.00    2.52    0.76    1.01    0.00    0.25    0.00    0.00   91.44
14:53:17     all    2.54    0.00    1.78    0.25    0.25    0.51    0.51    0.00    0.00   94.16
14:53:18     all    2.76    0.00    2.01    0.75    0.75    0.25    0.25    0.00    0.00   93.22
14:53:19     all    3.29    0.00    2.03    0.76    0.25    0.25    0.76    0.00    0.00   92.66
14:53:20     all    2.27    0.00    2.02    1.01    0.76    0.25    0.00    0.00    0.00   93.69
14:53:21     all    3.07    0.00    1.79    1.02    0.77    0.00    0.00    0.00    0.00   93.35
14:53:22     all    2.52    0.00    2.27    1.26    0.50    0.50    0.50    0.00    0.00   92.44
14:53:23     all    2.54    0.00    1.78    1.02    0.51    0.00    0.00    0.00    0.00   94.15
14:53:24     all    2.78    0.00    1.52    0.25    0.51    0.51    0.51    0.00    0.00   93.92
14:53:25     all    3.81    0.00    2.03    2.03    1.02    0.51    0.00    0.00    0.00   90.61
14:53:26     all    4.58    0.00    2.54    2.54    0.25    0.00    0.51    0.00    0.00   89.57
14:53:27     all    2.55    0.00    1.28    0.26    0.77    0.51    0.00    0.00    0.00   94.64
14:53:28     all    2.78    0.00    2.02    0.51    0.25    0.25    0.25    0.00    0.00   93.94
