Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-2) 	07/11/26 	_x86_64_	(4 CPU)

17:13:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:14:00     all    1.75    0.00    1.25    0.25    1.00    0.00    0.00    0.00    0.00   95.76
17:14:01     all    0.25    0.00    0.25    0.00    0.00    0.51    0.00    0.00    0.00   98.99
17:14:02     all    1.02    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
17:14:03     all    1.25    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   97.75
17:14:04     all    0.75    0.00    0.25    0.00    0.75    0.25    0.00    0.00    0.00   98.00
17:14:05     all    0.50    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   98.74
17:14:06     all    1.00    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.74
17:14:07     all    1.49    0.00    0.50    0.25    0.74    0.50    0.00    0.00    0.00   96.53
17:14:08     all    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   99.49
17:14:09     all    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
17:14:10     all    1.25    0.00    0.75    0.00    0.75    0.25    0.00    0.00    0.00   97.01
17:14:11     all    0.51    0.00    0.25    0.25    0.00    0.00    0.00    0.00    0.00   98.99
17:14:12     all    1.00    0.00    0.50    0.00    0.25    0.00    0.25    0.00    0.00   97.99
17:14:13     all    0.75    0.00    0.75    0.25    0.00    0.25    0.00    0.00    0.00   98.00
17:14:14     all    1.00    0.00    0.50    0.00    0.75    0.50    0.00    0.00    0.00   97.25
17:14:15     all    0.75    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.25
17:14:16     all    0.75    0.00    0.25    0.00    0.25    0.00    0.25    0.00    0.00   98.50
17:14:17     all    0.51    0.00    0.76    0.00    0.51    0.00    0.00    0.00    0.00   98.23
17:14:18     all    1.25    0.00    1.00    0.25    0.25    0.25    0.00    0.00    0.00   97.01
17:14:19     all    0.76    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.74
17:14:20     all    1.01    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.24
17:14:21     all    0.50    0.00    0.25    0.00    0.25    0.50    0.00    0.00    0.00   98.49
17:14:22     all    1.00    0.00    1.00    0.00    0.25    0.25    0.00    0.00    0.00   97.49
17:14:23     all    0.75    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.49
17:14:24     all    0.75    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   98.49
17:14:25     all    0.76    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   98.48
17:14:26     all    1.24    0.00    0.99    0.00    0.25    0.50    0.00    0.00    0.00   97.02
17:14:27     all    1.52    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   97.98
17:14:28     all    0.75    0.00    1.00    0.25    0.50    0.00    0.00    0.00    0.00   97.51
17:14:29     all    1.26    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   97.49
17:14:30     all    0.76    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.73
17:14:31     all    1.00    0.00    0.50    0.25    0.50    0.25    0.00    0.00    0.00   97.51
17:14:32     all    0.75    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.00
17:14:33     all    0.75    0.00    0.75    0.25    0.25    0.00    0.00    0.00    0.00   97.99
17:14:34     all    1.26    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   97.99
17:14:35     all    0.75    0.00    1.00    0.00    0.25    0.00    0.00    0.00    0.00   98.00
