ts_ns,query_type,latency_ms
1784290234852566694,select,95.131
1784290234953000634,update,544.556
1784290235605936638,select,78.078
1784290235689709305,update,541.276
1784290236339649283,select,78.130
1784290236423546556,update,540.006
1784290237071529879,select,77.105
1784290237154030296,update,543.301
1784290237805546356,select,76.082
1784290237887255075,update,538.678
1784290238534578800,select,77.455
1784290238617597296,update,547.221
1784290239272973738,select,76.779
1784290239355440823,update,541.197
1784290240005000656,select,76.076
1784290240086729343,update,544.559
1784290240739457885,select,78.272
1784290240823643363,update,572.040
1784290241503723998,select,77.708
1784290241586979756,update,545.589
1784290242241290364,select,78.401
1784290242325244809,update,550.185
1784290242983500459,select,79.865
1784290243068757801,update,532.502
1784290243709119067,select,77.638
1784290243792884199,update,544.608
1784290244446097913,select,78.087
1784290244530364822,update,541.040
1784290245180002238,select,79.588
1784290245265448306,update,541.573
1784290245915610718,select,78.050
1784290245999367645,update,541.474
1784290246649562770,select,76.350
1784290246731616627,update,544.380
1784290247384521071,select,77.810
1784290247468125078,update,537.874
1784290248114177598,select,76.563
1784290248196652084,update,536.933
1784290248842147165,select,75.814
1784290248923865045,update,526.854
1784290249559569623,select,74.632
1784290249640015288,update,537.025
1784290250285437407,select,77.299
1784290250368245277,update,535.810
1784290251012371456,select,76.912
1784290251094877238,update,536.494
1784290251739508198,select,75.714
1784290251820738736,update,536.825
1784290252466108532,select,76.801
1784290252548404667,update,534.446
1784290253191209553,select,78.898
1784290253275823757,update,538.865
1784290253922958809,select,76.369
1784290254005370574,update,538.141
1784290254651750605,select,75.445
1784290254733183140,update,532.573
1784290255373759338,select,74.204
1784290255453503986,update,536.341
1784290256098314061,select,76.088
1784290256179927542,update,538.739
1784290256826765657,select,77.553
1784290256910098496,update,541.789
1784290257560143745,select,76.638
1784290257642491182,update,542.332
1784290258293118010,select,78.471
1784290258377185411,update,541.398
1784290259027062359,select,78.982
1784290259111613593,update,540.708
1784290259760652975,select,77.070
1784290259843373819,update,540.696
1784290260492745367,select,76.993
1784290260575482390,update,543.833
1784290261227728737,select,75.216
1784290261308350291,update,540.913
1784290261957714694,select,97.463
1784290262060987654,update,543.451
1784290262712748986,select,75.677
1784290262794016227,update,546.094
1784290263448635351,select,76.029
1784290263530427338,update,539.272
1784290264178274718,select,76.758
1784290264261171423,update,536.634
1784290264906557744,select,76.379
1784290264988401887,update,536.925
1784290265633755182,select,76.780
1784290265716742890,update,538.712
1784290266364651368,select,76.059
1784290266446497239,update,536.961
1784290267091951617,select,75.385
1784290267173026883,update,534.972
1784290267816567499,select,75.748
1784290267897733435,update,532.390
1784290268538317786,select,74.587
1784290268618885502,update,534.760
1784290269262585296,select,76.868
1784290269345285308,update,543.120
1784290269997593895,select,77.351
1784290270080851458,update,546.820
1784290270735860976,select,76.313
1784290270817789006,update,536.101
1784290271462619665,select,76.671
1784290271545162809,update,535.339
1784290272188735361,select,74.852
1784290272269142709,update,532.566
1784290272910020873,select,76.006
1784290272991634716,update,537.038
1784290273637365162,select,76.514
1784290273719618498,update,537.536
1784290274365931168,select,75.208
1784290274446823990,update,534.711
1784290275090195014,select,76.881
1784290275172734911,update,541.108
1784290275822281569,select,77.613
1784290275905770333,update,542.105
1784290276556061649,select,76.549
1784290276637948985,update,541.472
1784290277287676548,select,77.933
1784290277370983564,update,538.361
1784290278017782395,select,76.942
1784290278100582731,update,534.825
1784290278744207633,select,76.869
1784290278826506411,update,547.710
1784290279482555264,select,76.319
1784290279564482067,update,539.825
1784290280213110138,select,77.273
1784290280296336059,update,537.076
1784290280941480227,select,77.588
1784290281024916974,update,543.148
1784290281676389216,select,74.382
1784290281756561011,update,533.653
1784290282398574905,select,75.461
1784290282479846246,update,539.222
1784290283127739472,select,75.652
1784290283208842569,update,534.027
1784290283851176830,select,76.655
1784290283933459470,update,542.102
1784290284584141748,select,75.781
1784290284665932774,update,530.549
1784290285305154283,select,78.482
1784290285389227258,update,537.000
1784290286034800315,select,79.447
1784290286120013146,update,543.614
1784290286772138690,select,76.882
1784290286854716300,update,544.991
1784290287507918200,select,75.989
1784290287589707893,update,557.153
1784290288255575237,select,78.051
1784290288339399574,update,537.726
1784290288985967694,select,79.109
1784290289070735893,update,542.882
1784290289722316964,select,77.178
1784290289805257272,update,540.821
1784290290454605563,select,78.302
1784290290538878888,update,545.300
1784290291192734967,select,77.830
1784290291276486044,update,541.453
1784290291926365180,select,78.095
1784290292010173229,update,544.310
1784290292662925605,select,76.215
1784290292744812450,update,533.613
1784290293386848807,select,77.571
1784290293469736123,update,523.034
