2026/07/03 11:16:18 maxprocs: Leaving GOMAXPROCS=4: CPU quota undefined
[Current] DELIVERY - Takes(s): 9.8, Count: 150, TPM: 918.7, Sum(ms): 13217.5, Avg(ms): 88.1, 50th(ms): 88.1, 90th(ms): 100.7, 95th(ms): 104.9, 99th(ms): 167.8, 99.9th(ms): 176.2, Max(ms): 176.2
[Current] NEW_ORDER - Takes(s): 9.9, Count: 1638, TPM: 9914.0, Sum(ms): 65183.2, Avg(ms): 39.8, 50th(ms): 39.8, 90th(ms): 50.3, 95th(ms): 56.6, 99th(ms): 79.7, 99.9th(ms): 100.7, Max(ms): 104.9
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 132, TPM: 801.4, Sum(ms): 1869.2, Avg(ms): 14.1, 50th(ms): 14.2, 90th(ms): 18.9, 95th(ms): 21.0, 99th(ms): 27.3, 99.9th(ms): 31.5, Max(ms): 31.5
[Current] PAYMENT - Takes(s): 9.9, Count: 1645, TPM: 9978.8, Sum(ms): 75143.7, Avg(ms): 45.7, 50th(ms): 46.1, 90th(ms): 52.4, 95th(ms): 56.6, 99th(ms): 79.7, 99.9th(ms): 92.3, Max(ms): 100.7
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 141, TPM: 857.6, Sum(ms): 2059.2, Avg(ms): 14.6, 50th(ms): 14.7, 90th(ms): 17.8, 95th(ms): 18.9, 99th(ms): 21.0, 99.9th(ms): 22.0, Max(ms): 22.0
[Current] DELIVERY - Takes(s): 10.0, Count: 164, TPM: 986.7, Sum(ms): 14274.7, Avg(ms): 87.0, 50th(ms): 88.1, 90th(ms): 100.7, 95th(ms): 109.1, 99th(ms): 121.6, 99.9th(ms): 209.7, Max(ms): 209.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1722, TPM: 10345.8, Sum(ms): 67158.5, Avg(ms): 39.0, 50th(ms): 39.8, 90th(ms): 50.3, 95th(ms): 54.5, 99th(ms): 71.3, 99.9th(ms): 88.1, Max(ms): 96.5
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 176, TPM: 1056.6, Sum(ms): 2353.8, Avg(ms): 13.4, 50th(ms): 13.1, 90th(ms): 17.8, 95th(ms): 19.9, 99th(ms): 25.2, 99.9th(ms): 33.6, Max(ms): 33.6
[Current] PAYMENT - Takes(s): 10.0, Count: 1599, TPM: 9594.3, Sum(ms): 72581.8, Avg(ms): 45.4, 50th(ms): 46.1, 90th(ms): 50.3, 95th(ms): 56.6, 99th(ms): 79.7, 99.9th(ms): 92.3, Max(ms): 117.4
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 168, TPM: 1008.7, Sum(ms): 2426.8, Avg(ms): 14.4, 50th(ms): 14.2, 90th(ms): 17.8, 95th(ms): 17.8, 99th(ms): 19.9, 99.9th(ms): 62.9, Max(ms): 62.9
[Current] DELIVERY - Takes(s): 10.0, Count: 168, TPM: 1009.3, Sum(ms): 14802.4, Avg(ms): 88.0, 50th(ms): 88.1, 90th(ms): 100.7, 95th(ms): 100.7, 99th(ms): 167.8, 99.9th(ms): 167.8, Max(ms): 167.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1696, TPM: 10177.5, Sum(ms): 66745.5, Avg(ms): 39.4, 50th(ms): 39.8, 90th(ms): 50.3, 95th(ms): 56.6, 99th(ms): 75.5, 99.9th(ms): 96.5, Max(ms): 100.7
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 149, TPM: 899.4, Sum(ms): 2106.4, Avg(ms): 14.2, 50th(ms): 13.1, 90th(ms): 17.8, 95th(ms): 22.0, 99th(ms): 41.9, 99.9th(ms): 44.0, Max(ms): 44.0
[Current] PAYMENT - Takes(s): 10.0, Count: 1599, TPM: 9613.1, Sum(ms): 72983.8, Avg(ms): 45.7, 50th(ms): 46.1, 90th(ms): 52.4, 95th(ms): 58.7, 99th(ms): 79.7, 99.9th(ms): 104.9, Max(ms): 113.2
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 143, TPM: 858.7, Sum(ms): 2068.4, Avg(ms): 14.5, 50th(ms): 14.2, 90th(ms): 16.8, 95th(ms): 18.9, 99th(ms): 25.2, 99.9th(ms): 39.8, Max(ms): 39.8
[Current] DELIVERY - Takes(s): 10.0, Count: 156, TPM: 939.3, Sum(ms): 13458.4, Avg(ms): 86.2, 50th(ms): 88.1, 90th(ms): 100.7, 95th(ms): 109.1, 99th(ms): 130.0, 99.9th(ms): 142.6, Max(ms): 142.6
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1728, TPM: 10372.7, Sum(ms): 67447.5, Avg(ms): 39.1, 50th(ms): 37.7, 90th(ms): 50.3, 95th(ms): 58.7, 99th(ms): 75.5, 99.9th(ms): 96.5, Max(ms): 125.8
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 137, TPM: 825.2, Sum(ms): 1867.9, Avg(ms): 13.6, 50th(ms): 13.6, 90th(ms): 17.8, 95th(ms): 21.0, 99th(ms): 26.2, 99.9th(ms): 33.6, Max(ms): 33.6
[Current] PAYMENT - Takes(s): 10.0, Count: 1619, TPM: 9723.5, Sum(ms): 74034.0, Avg(ms): 45.7, 50th(ms): 46.1, 90th(ms): 52.4, 95th(ms): 58.7, 99th(ms): 79.7, 99.9th(ms): 92.3, Max(ms): 96.5
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 134, TPM: 804.9, Sum(ms): 1929.1, Avg(ms): 14.4, 50th(ms): 14.2, 90th(ms): 17.8, 95th(ms): 17.8, 99th(ms): 24.1, 99.9th(ms): 24.1, Max(ms): 24.1
[Current] DELIVERY - Takes(s): 10.0, Count: 148, TPM: 888.6, Sum(ms): 13176.4, Avg(ms): 88.9, 50th(ms): 88.1, 90th(ms): 104.9, 95th(ms): 109.1, 99th(ms): 151.0, 99.9th(ms): 176.2, Max(ms): 176.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1692, TPM: 10152.4, Sum(ms): 67028.6, Avg(ms): 39.6, 50th(ms): 39.8, 90th(ms): 50.3, 95th(ms): 56.6, 99th(ms): 71.3, 99.9th(ms): 88.1, Max(ms): 260.0
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 161, TPM: 975.2, Sum(ms): 2188.4, Avg(ms): 13.6, 50th(ms): 13.1, 90th(ms): 17.8, 95th(ms): 19.9, 99th(ms): 25.2, 99.9th(ms): 33.6, Max(ms): 33.6
[Current] PAYMENT - Takes(s): 10.0, Count: 1547, TPM: 9288.7, Sum(ms): 74475.2, Avg(ms): 48.1, 50th(ms): 46.1, 90th(ms): 54.5, 95th(ms): 62.9, 99th(ms): 92.3, 99.9th(ms): 234.9, Max(ms): 285.2
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 139, TPM: 837.7, Sum(ms): 2047.6, Avg(ms): 14.8, 50th(ms): 14.7, 90th(ms): 17.8, 95th(ms): 18.9, 99th(ms): 22.0, 99.9th(ms): 46.1, Max(ms): 46.1
[Current] DELIVERY - Takes(s): 10.0, Count: 142, TPM: 855.4, Sum(ms): 12615.2, Avg(ms): 88.8, 50th(ms): 88.1, 90th(ms): 100.7, 95th(ms): 117.4, 99th(ms): 176.2, 99.9th(ms): 201.3, Max(ms): 201.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 1682, TPM: 10101.5, Sum(ms): 65526.3, Avg(ms): 38.9, 50th(ms): 39.8, 90th(ms): 48.2, 95th(ms): 52.4, 99th(ms): 75.5, 99.9th(ms): 96.5, Max(ms): 130.0
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 146, TPM: 893.5, Sum(ms): 2008.4, Avg(ms): 13.8, 50th(ms): 13.1, 90th(ms): 17.8, 95th(ms): 23.1, 99th(ms): 39.8, 99.9th(ms): 48.2, Max(ms): 48.2
[Current] PAYMENT - Takes(s): 10.0, Count: 1652, TPM: 9917.3, Sum(ms): 76440.8, Avg(ms): 46.3, 50th(ms): 46.1, 90th(ms): 52.4, 95th(ms): 60.8, 99th(ms): 83.9, 99.9th(ms): 96.5, Max(ms): 100.7
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 152, TPM: 913.1, Sum(ms): 2140.1, Avg(ms): 14.1, 50th(ms): 13.6, 90th(ms): 16.3, 95th(ms): 17.8, 99th(ms): 22.0, 99.9th(ms): 35.7, Max(ms): 35.7
