Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-3) 	07/11/26 	_x86_64_	(4 CPU)

15:36:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:36:02     all   21.45    0.00    2.00    0.25    1.00    0.25    0.00    0.00    0.00   75.06
15:36:03     all   25.00    0.00    1.25    0.25    0.50    0.75    0.00    0.00    0.00   72.25
15:36:04     all   25.44    0.00    1.00    0.00    0.75    0.00    0.25    0.00    0.00   72.57
15:36:05     all   25.25    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   73.23
15:36:06     all   25.19    0.00    1.25    0.00    0.50    0.25    0.00    0.00    0.00   72.82
15:36:07     all   25.31    0.00    1.25    0.00    1.00    0.00    0.00    0.00    0.00   72.43
15:36:08     all   25.56    0.00    1.25    0.00    0.25    0.00    0.00    0.00    0.00   72.93
15:36:09     all   24.94    0.00    1.25    0.00    0.75    0.25    0.00    0.00    0.00   72.82
15:36:10     all   25.31    0.00    1.25    0.00    0.25    0.50    0.00    0.00    0.00   72.68
15:36:11     all   22.81    0.00    2.26    0.50    0.75    0.25    0.00    0.00    0.00   73.43
15:36:12     all    0.75    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   98.24
15:36:13     all    1.01    0.00    0.25    0.50    0.00    0.00    0.00    0.00    0.00   98.24
15:36:14     all    1.00    0.00    0.75    0.00    0.75    0.25    0.00    0.00    0.00   97.25
15:36:15     all    0.75    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.01
15:36:16     all    0.76    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.74
15:36:17     all    0.76    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   98.24
15:36:18     all    0.75    0.00    0.75    0.25    0.50    0.25    0.00    0.00    0.00   97.49
15:36:19     all    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
15:36:20     all    0.75    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.25
15:36:21     all    1.00    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.76
15:36:22     all    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
15:36:23     all    0.25    0.00    1.01    0.00    0.50    0.25    0.00    0.00    0.00   97.99
15:36:24     all    1.01    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.49
15:36:25     all    1.00    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.74
15:36:26     all    0.75    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   97.99
15:36:27     all    1.00    0.00    0.75    0.25    0.25    0.50    0.00    0.00    0.00   97.26
15:36:28     all    0.76    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.74
15:36:29     all    1.00    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.76
15:36:30     all    0.75    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   97.99
15:36:31     all    1.01    0.00    0.25    0.25    0.25    0.00    0.00    0.00    0.00   98.24
15:36:32     all    1.24    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   97.51
15:36:33     all    0.75    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.00
15:36:34     all    1.01    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.74
15:36:35     all    1.00    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   97.99
15:36:36     all    0.50    0.00    0.25    0.25    0.50    0.00    0.00    0.00    0.00   98.50
15:36:37     all    1.01    0.00    0.75    0.00    0.25    0.00    0.00    0.00    0.00   97.99
15:36:38     all    1.00    0.00    0.75    0.25    0.25    0.25    0.00    0.00    0.00   97.49
