42	3018
49	3017
58	3023
81	3018
119	3019
114	3017
65	3019
43	3021
63	3019
110	3017
64	3019
116	3018
124	3022
75	3017
44	3017
108	3017
50	3020
68	3018
27	3022
21	3019
56	3022
122	3021
10	3018
115	3020
103	3017
38	3022
17	3018
91	3016
99	3018
69	3019
13	3015
4	3018
89	3017
123	3015
11	3019
93	3019
5	3019
125	3020
16	3016
95	3018
100	3018
87	3017
55	3022
77	3016
80	3020
1	3020
20	3020
54	3014
88	3017
33	3018
104	3018
82	3015
72	3019
57	3017
48	3017
39	3018
62	3022
8	3018
60	3020
19	3015
90	3017
105	3018
111	3014
7	3019
79	3021
98	3022
47	3019
36	3015
40	3019
78	3015
35	3017
18	3019
6	3018
41	3017
76	3019
112	3017
66	3019
118	3026
97	3013
126	3020
86	3024
24	3018
92	3019
120	3021
74	3019
128	3017
53	3018
32	3019
3	3018
85	3017
29	3020
102	3018
14	3015
121	3017
61	3017
52	3014
117	3022
25	3020
22	3018
101	3015
109	3017
31	3024
26	3018
30	3022
84	3024
51	3019
45	3018
70	3019
2	3016
9	3016
34	3018
107	3017
96	3019
67	3015
127	3018
23	3016
37	3019
83	3019
28	3020
113	3017
106	3019
12	3016
46	3016
73	3017
59	3016
71	3017
94	3018
15	3017
