88	3023
104	3024
99	3021
69	3020
125	3024
123	3019
11	3022
54	3017
5	3025
100	3021
4	3021
77	3019
1	3023
91	3021
55	3028
80	3028
20	3023
95	3019
13	3018
87	3022
16	3017
93	3023
33	3022
89	3025
113	3020
67	3017
30	3028
71	3023
15	3020
107	3023
45	3020
46	3018
23	3021
22	3020
127	3024
73	3021
70	3022
84	3024
59	3018
101	3020
109	3022
94	3023
96	3020
26	3025
106	3023
9	3018
83	3025
34	3023
25	3022
2	3019
28	3023
37	3020
12	3019
117	3026
51	3024
31	3026
74	3022
29	3021
86	3025
112	3019
61	3020
66	3024
118	3028
92	3021
32	3022
126	3023
52	3017
120	3023
85	3018
53	3020
24	3022
102	3019
121	3019
97	3016
3	3019
128	3023
14	3020
76	3023
27	3022
110	3020
119	3020
38	3024
64	3020
49	3018
103	3020
42	3021
81	3020
50	3024
44	3020
56	3029
10	3020
116	3022
115	3022
124	3025
114	3021
58	3028
122	3022
43	3021
21	3022
108	3018
68	3021
63	3020
65	3021
75	3023
17	3021
18	3023
79	3024
90	3020
35	3019
39	3019
47	3022
105	3020
72	3024
36	3019
40	3020
78	3021
60	3023
41	3020
82	3018
98	3027
48	3021
19	3018
7	3023
6	3020
8	3021
57	3019
111	3017
62	3024
