ts_ns,query_type,latency_ms
1784304092431627071,select,295.832
1784304092730855112,update,259.256
1784304093094854687,select,256.202
1784304093354833376,update,247.615
1784304093707935948,select,250.081
1784304093961361926,update,262.304
1784304094328203311,select,252.481
1784304094584000489,update,260.219
1784304094950493363,select,251.288
1784304095204890329,update,247.850
1784304095558728750,select,244.627
1784304095806576736,update,236.208
1784304096147928995,select,257.968
1784304096409230208,update,245.068
1784304096760797044,select,254.276
1784304097018906008,update,240.707
1784304097364415469,select,244.134
1784304097611755775,update,243.742
1784304097961488172,select,250.377
1784304098215051860,update,245.245
1784304098566356993,select,249.342
1784304098819003204,update,242.792
1784304099166839935,select,244.489
1784304099414767666,update,239.796
1784304099759404980,select,239.573
1784304100002470997,update,247.286
1784304100354723648,select,244.711
1784304100602923800,update,241.388
1784304100948693323,select,231.619
1784304101183501374,update,255.146
1784304101543509125,select,234.318
1784304101782605591,update,241.836
1784304102129273311,select,236.300
1784304102368903742,update,238.422
1784304102711909105,select,251.933
1784304102966969952,update,247.035
1784304103319340753,select,254.665
1784304103577243936,update,261.380
1784304103944433965,select,247.312
1784304104194973476,update,250.437
1784304104550522919,select,245.817
1784304104799672021,update,264.550
1784304105169167928,select,242.135
1784304105414665589,update,252.503
1784304105772541777,select,232.574
1784304106008281516,update,238.910
1784304106351872448,select,240.031
1784304106595955990,update,264.726
1784304106965343126,select,249.182
1784304107218035041,update,244.164
1784304107567242364,select,245.721
1784304107817183533,update,243.697
1784304108165342362,select,256.782
1784304108425478075,update,251.165
1784304108781704790,select,242.933
1784304109028087863,update,237.765
1784304109370677882,select,234.231
1784304109608350993,update,235.381
1784304109948919276,select,237.966
1784304110190260079,update,242.275
1784304110538437500,select,249.512
1784304110790854513,update,238.245
1784304111133351496,select,249.742
1784304111386506180,update,247.560
1784304111739519110,select,239.104
1784304111981784155,update,242.922
1784304112329307321,select,251.163
1784304112583703604,update,257.550
1784304112946788585,select,242.096
1784304113192094346,update,234.688
1784304113532025665,select,231.291
1784304113766601662,update,237.881
1784304114109698082,select,237.183
1784304114350189686,update,243.480
1784304114699015108,select,232.228
1784304114934374878,update,235.925
1784304115275210948,select,242.875
1784304115521497780,update,239.055
1784304115864947978,select,238.260
1784304116106268063,update,243.714
1784304116454627976,select,263.170
1784304116720925682,update,237.851
1784304117063312425,select,242.862
1784304117309265630,update,250.045
1784304117663641018,select,236.713
1784304117904141708,update,250.381
1784304118261622821,select,238.350
1784304118503444352,update,237.572
1784304118846210386,select,241.814
1784304119091718939,update,241.545
1784304119438322717,select,238.441
1784304119679923951,update,239.405
1784304120024183541,select,249.854
1784304120277384414,update,248.688
1784304120631313646,select,255.356
1784304120890439794,update,236.892
1784304121232138349,select,263.793
1784304121499653313,update,269.438
1784304121874249482,select,242.920
1784304122120564337,update,249.431
1784304122475324666,select,238.913
1784304122718254771,update,257.797
1784304123081408610,select,249.295
1784304123334070502,update,264.397
1784304123703954827,select,276.438
1784304123984609109,update,300.931
1784304124391248299,select,253.000
1784304124647620172,update,254.392
1784304125006987290,select,243.119
1784304125253725638,update,253.499
1784304125612951484,select,243.415
1784304125859887039,update,243.467
1784304126208143849,select,236.088
1784304126447389372,update,253.910
1784304126806444695,select,227.501
1784304127037982885,update,245.101
1784304127387775565,select,238.343
1784304127629614398,update,243.506
1784304127978115239,select,245.126
1784304128226403742,update,247.008
1784304128578961769,select,247.637
1784304128830228042,update,260.760
1784304129196271655,select,246.337
1784304129446047064,update,239.166
1784304129790195738,select,234.300
1784304130027793394,update,248.911
1784304130381858248,select,250.260
1784304130635538930,update,248.206
1784304130988756687,select,238.063
1784304131230212638,update,264.517
1784304131599801396,select,250.470
1784304131853717756,update,259.973
1784304132218838615,select,251.675
1784304132473970050,update,255.285
1784304132834388843,select,246.071
1784304133084067602,update,278.165
1784304133468261939,select,248.482
1784304133721010493,update,267.946
1784304134094207777,select,262.129
1784304134360009102,update,267.062
1784304134732209596,select,268.045
1784304135003600057,update,271.267
1784304135379809930,select,244.132
1784304135627277689,update,252.108
1784304135984675341,select,244.318
1784304136232239115,update,256.156
1784304136593540961,select,256.369
1784304136853582398,update,243.442
1784304137202550970,select,235.034
1784304137441118010,update,250.882
1784304137796847270,select,252.269
1784304138053309991,update,253.593
1784304138412179951,select,249.831
1784304138666081023,update,265.246
1784304139037167312,select,271.033
1784304139311809750,update,247.442
1784304139664287494,select,242.347
1784304139910216821,update,275.161
1784304140290037530,select,248.771
1784304140542177291,update,239.376
1784304140886392013,select,227.615
1784304141117519000,update,247.681
1784304141470171478,select,240.358
1784304141714186396,update,293.383
1784304142112765959,select,236.409
1784304142352597037,update,269.947
1784304142727355371,select,238.039
1784304142968740380,update,255.107
1784304143328939827,select,244.537
1784304143576983155,update,254.365
1784304143936704316,select,251.794
1784304144192247466,update,270.474
1784304144568140994,select,252.874
1784304144824534349,update,256.110
1784304145185795482,select,240.532
1784304145430155030,update,254.245
1784304145789419697,select,242.670
1784304146035415489,update,255.646
1784304146396243006,select,237.295
1784304146637117559,update,271.185
1784304147013353873,select,238.304
1784304147254809367,update,250.080
1784304147610253148,select,233.086
1784304147847164084,update,272.674
1784304148225068350,select,249.828
1784304148478780588,update,277.997
1784304148862412539,select,271.247
1784304149136981082,update,254.092
1784304149496317673,select,251.311
1784304149751095168,update,251.422
1784304150108499886,select,232.045
1784304150343822139,update,244.819
1784304150693813566,select,251.231
1784304150948631740,update,253.900
1784304151307308285,select,244.715
1784304151555357440,update,256.918
1784304151917648179,select,235.400
1784304152156622913,update,244.139
