Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-1) 	07/17/26 	_x86_64_	(4 CPU)

23:29:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:29:27     all    2.26    0.00    2.01    4.02    0.50    0.25    0.00    0.00    0.00   90.95
23:29:28     all    2.51    0.00    1.76    0.50    0.25    0.25    0.00    0.00    0.00   94.72
23:29:29     all    2.73    0.00    1.74    0.25    0.74    0.25    0.00    0.00    0.00   94.29
23:29:30     all    2.00    0.00    2.00    0.00    0.25    0.25    0.00    0.00    0.00   95.51
23:29:31     all    2.52    0.00    1.76    0.25    0.76    0.00    0.00    0.00    0.00   94.71
23:29:32     all    2.74    0.00    1.74    0.75    0.25    0.50    0.25    0.00    0.00   93.78
23:29:33     all    2.77    0.00    1.76    0.00    0.76    0.25    0.00    0.00    0.00   94.46
23:29:34     all    2.00    0.00    2.00    0.25    0.25    0.25    0.00    0.00    0.00   95.26
23:29:35     all    2.74    0.00    1.99    0.25    0.75    0.25    0.00    0.00    0.00   94.03
23:29:36     all    2.03    0.00    1.77    0.00    0.25    0.25    0.00    0.00    0.00   95.70
23:29:37     all    2.48    0.00    2.48    0.25    0.50    0.50    0.00    0.00    0.00   93.80
23:29:38     all    2.76    0.00    1.50    0.25    0.50    0.25    0.00    0.00    0.00   94.74
23:29:39     all    3.02    0.00    2.01    0.25    0.50    0.25    0.00    0.00    0.00   93.97
23:29:40     all    1.50    0.00    2.01    0.00    0.50    0.25    0.00    0.00    0.00   95.74
23:29:41     all    2.26    0.00    2.26    0.50    0.50    0.00    0.00    0.00    0.00   94.49
23:29:42     all    2.24    0.00    1.99    0.25    0.50    0.50    0.25    0.00    0.00   94.28
23:29:43     all    2.51    0.00    2.01    0.50    0.50    0.50    0.00    0.00    0.00   93.98
23:29:44     all    2.50    0.00    1.75    0.00    0.50    0.00    0.00    0.00    0.00   95.25
23:29:45     all    2.02    0.00    2.27    0.00    0.25    0.25    0.00    0.00    0.00   95.21
23:29:46     all    2.24    0.00    1.24    0.25    0.75    0.25    0.00    0.00    0.00   95.27
23:29:47     all    2.26    0.00    1.51    0.25    0.00    0.25    0.00    0.00    0.00   95.73
23:29:48     all    2.51    0.00    2.01    0.25    0.75    0.25    0.25    0.00    0.00   93.98
23:29:49     all    2.49    0.00    2.00    0.25    0.50    0.25    0.00    0.00    0.00   94.51
23:29:50     all    2.48    0.00    2.23    0.00    0.50    0.50    0.25    0.00    0.00   94.04
23:29:51     all    2.52    0.00    1.51    0.00    0.25    0.00    0.00    0.00    0.00   95.72
23:29:52     all    2.24    0.00    2.24    0.25    0.50    0.50    0.00    0.00    0.00   94.28
23:29:53     all    2.51    0.00    1.51    0.25    0.50    0.00    0.00    0.00    0.00   95.23
23:29:54     all    2.51    0.00    1.50    0.00    0.50    0.50    0.00    0.00    0.00   94.99
23:29:55     all    1.51    0.00    2.02    0.25    0.50    0.25    0.00    0.00    0.00   95.47
23:29:56     all    2.75    0.00    1.50    0.00    0.50    0.25    0.00    0.00    0.00   95.00
23:29:57     all    3.57    5.61    6.12    1.79    0.77    0.00    0.00    0.00    0.00   82.14
23:29:58     all    2.23    0.00    1.99    0.00    0.25    0.74    0.00    0.00    0.00   94.79
23:29:59     all    2.51    0.00    1.50    0.25    0.75    0.25    0.00    0.00    0.00   94.74
23:30:00     all    2.51    0.00    1.50    0.50    0.25    0.00    0.00    0.00    0.00   95.24
23:30:01     all    2.25    0.00    2.00    0.00    0.50    0.50    0.00    0.00    0.00   94.75
23:30:02     all    2.02    0.00    1.52    0.00    0.51    0.00    0.00    0.00    0.00   95.96
23:30:03     all    2.02    0.00    2.27    0.00    0.50    0.25    0.00    0.00    0.00   94.96
23:30:04     all    2.49    0.00    1.74    0.50    0.25    0.50    0.00    0.00    0.00   94.53
23:30:05     all    2.50    0.00    3.75    0.00    1.00    0.25    0.00    0.00    0.00   92.50
23:30:06     all    2.52    0.00    1.26    0.25    0.25    0.00    0.00    0.00    0.00   95.72
23:30:07     all    2.25    0.00    2.00    0.25    0.25    0.50    0.25    0.00    0.00   94.50
23:30:08     all    2.01    0.00    1.26    0.00    0.50    0.25    0.00    0.00    0.00   95.98
23:30:09     all    2.76    0.00    2.01    0.00    0.50    0.00    0.00    0.00    0.00   94.74
23:30:10     all    2.00    0.00    1.75    0.25    0.50    0.25    0.00    0.00    0.00   95.25
23:30:11     all    2.01    0.00    1.51    0.50    0.50    0.50    0.00    0.00    0.00   94.97
23:30:12     all    2.74    0.00    2.24    0.00    0.25    0.25    0.00    0.00    0.00   94.53
23:30:13     all    1.76    0.00    2.27    0.00    0.50    0.25    0.00    0.00    0.00   95.21
23:30:14     all    2.01    0.00    1.51    0.50    0.25    0.25    0.00    0.00    0.00   95.48
23:30:15     all    2.26    0.00    2.01    0.00    0.75    0.00    0.00    0.00    0.00   94.99
23:30:16     all    2.24    0.00    1.75    0.25    0.25    0.25    0.00    0.00    0.00   95.26
23:30:17     all    2.27    0.00    2.02    0.00    0.50    0.25    0.00    0.00    0.00   94.96
23:30:18     all    1.26    0.00    1.51    0.00    0.50    0.50    0.00    0.00    0.00   96.22
23:30:19     all    2.73    0.00    2.48    0.50    0.25    0.25    0.00    0.00    0.00   93.80
23:30:20     all    1.76    0.00    1.26    0.00    0.75    0.00    0.00    0.00    0.00   96.23
23:30:21     all    2.24    0.00    1.50    0.25    0.25    0.25    0.00    0.00    0.00   95.51
23:30:22     all    2.01    0.00    2.01    0.25    0.25    0.50    0.00    0.00    0.00   94.99
23:30:23     all    1.52    0.00    1.27    0.00    0.76    0.00    0.00    0.00    0.00   96.46
23:30:24     all    2.26    0.00    1.75    0.00    0.00    0.25    0.25    0.00    0.00   95.49
23:30:25     all    2.49    0.00    1.75    0.50    1.00    0.25    0.25    0.00    0.00   93.77
23:30:26     all    5.26    0.00    5.01    5.01    1.00    1.00    0.00    0.00    0.00   82.71
23:30:27     all    5.05    0.00    4.80    5.56    1.26    0.25    0.00    0.00    0.00   83.08
23:30:28     all    4.56    0.00    4.05    6.33    1.01    1.01    0.25    0.00    0.00   82.78
23:30:29     all    3.02    0.00    2.51    3.77    1.01    0.50    0.00    0.00    0.00   89.20
23:30:30     all    4.06    0.00    3.05    5.58    1.27    0.25    0.00    0.00    0.00   85.79
23:30:31     all    5.51    0.00    2.76   37.84    1.00    0.75    0.00    0.00    0.00   52.13
23:30:32     all    4.55    0.00    3.54   36.11    1.01    0.51    0.00    0.00    0.00   54.29
23:30:33     all    4.56    0.00    2.78   15.70    0.76    0.25    0.00    0.00    0.00   75.95
23:30:34     all    5.00    0.00    3.75   26.50    1.25    0.75    0.00    0.00    0.00   62.75
