procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 809772   5796 6698580    0    0     0     1    0    0  0  0 100  0  0
 2  0   2560 781444   5796 6698696    0    0     0     0 23993 22968  8  8 84  0  0
 2  0   2560 781328   5796 6698696    0    0     0     0 23946 25518  3  6 91  0  0
 1  0   2560 779068   5796 6698696    0    0     0     0 23164 25179  3  5 92  0  0
 1  0   2560 778724   5796 6698696    0    0     0     0 19570 21331  2  5 93  0  0
 0  0   2560 779208   5796 6698696    0    0     0     0 22369 24573  3  5 92  0  0
 0  0   2560 779068   5796 6698700    0    0     0    40 19919 22300  2  5 93  0  0
 1  0   2560 778880   5796 6698700    0    0     0     0 21641 23989  2  5 92  0  0
 1  0   2560 778412   5796 6698700    0    0     0     0 21464 23817  2  5 93  0  0
 1  0   2560 778236   5796 6698708    0    0     0     0 23598 25898  3  6 91  0  0
 0  0   2560 777940   5796 6698708    0    0     0     0 21270 23393  2  5 93  0  0
 0  0   2560 777880   5796 6698728    0    0     0     0 19724 21943  2  4 94  0  0
 2  0   2560 777948   5796 6698728    0    0     0     0 20318 22501  2  5 94  0  0
 0  0   2560 778352   5796 6698728    0    0     0     0 24267 26308  2  5 93  0  0
 0  0   2560 778416   5796 6698732    0    0     0     0 23647 26052  3  5 92  0  0
 0  0   2560 778008   5796 6698736    0    0     0   132 20778 23107  2  4 93  0  0
 0  0   2560 778372   5796 6698740    0    0     0     0 22234 25010  2  5 93  0  0
 0  0   2560 778284   5796 6698748    0    0     0     0 20911 23312  3  5 92  0  0
 0  0   2560 777956   5796 6698748    0    0     0     0 21095 23628  2  5 93  0  0
 2  0   2560 777708   5796 6698748    0    0     0     0 19115 21200  2  5 93  0  0
 1  0   2560 754896   5796 6698752    0    0     0     4 22688 24184  6  6 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 754960   5796 6698764    0    0     0     0 24900 27293  3  5 92  0  0
 1  0   2560 754380   5796 6698764    0    0     0     0 24262 26743  3  5 92  0  0
 1  0   2560 754696   5796 6698764    0    0     0     0 19988 22220  2  5 93  0  0
 0  0   2560 754336   5796 6698772    0    0     0     0 21187 23699  2  5 94  0  0
 0  0   2560 754820   5796 6698776    0    0     0     0 20396 22876  2  5 93  0  0
 0  0   2560 754976   5796 6698776    0    0     0     0 20403 22723  3  5 93  0  0
 0  0   2560 754612   5796 6698780    0    0     0     0 20103 21870  2  5 92  0  0
 0  0   2560 754296   5796 6698780    0    0     0     0 21868 23768  3  5 93  0  0
 0  0   2560 754512   5796 6698780    0    0     0     0 21970 23972  3  6 91  0  0
 0  0   2560 754860   5796 6698788    0    0     0     0 17515 19265  2  5 93  0  0
 1  0   2560 755136   5796 6698788    0    0     0     0 21117 22924  3  5 92  0  0
 0  0   2560 755368   5796 6698808    0    0     0     0 19614 21636  2  5 92  0  0
 0  0   2560 754256   5796 6698808    0    0     0     0 23005 25512  2  5 92  0  0
 0  0   2560 754416   5796 6698808    0    0     0     0 21899 24028  2  5 93  0  0
 0  0   2560 754384   5796 6698812    0    0     0     0 22833 24970  2  6 92  0  0
 1  0   2560 754748   5796 6698812    0    0     0     0 19973 21962  2  4 94  0  0
 0  0   2560 754548   5796 6698812    0    0     0   139 21571 23619  2  5 93  0  0
 2  0   2560 773004   5796 6698812    0    0     0   204 21852 23284  8  7 85  0  0
 2  0   2560 776948   5796 6698820    0    0     0    72 23590 26083  4  6 91  0  0
 0  0   2560 776988   5796 6698844    0    0     0     0 22421 24638  3  5 92  0  0
 0  0   2560 777328   5796 6698844    0    0     0     0 21971 24542  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   2560 777716   5796 6698856    0    0     0     0 22188 24680  3  5 92  0  0
 0  0   2560 777068   5796 6698868    0    0     0     0 19067 21168  3  5 92  0  0
 0  0   2560 777116   5796 6698876    0    0     0     0 15750 17506  2  4 94  0  0
 2  0   2560 776708   5796 6698880    0    0     0     0 14685 16173  2  4 94  0  0
 0  0   2560 776516   5796 6698880    0    0     0   208 16772 18413  2  5 94  0  0
 0  0   2560 777156   5796 6698888    0    0     0     0 17585 18874  3  5 92  0  0
 0  0   2560 777524   5796 6698888    0    0     0     0 16181 17595  2  5 93  0  0
 0  0   2560 776444   5796 6698892    0    0     0     0 16774 18139  2  5 94  0  0
 0  0   2560 776360   5796 6698892    0    0     0     0 13786 15272  2  4 94  0  0
 0  0   2560 776084   5796 6698896    0    0     0   136 16694 18348  2  4 93  0  0
 0  0   2560 776424   5796 6698900    0    0     0     0 16867 18300  3  4 93  0  0
 0  0   2560 775576   5796 6698912    0    0     0     0 16741 18338  2  5 93  0  0
 0  0   2560 776116   5796 6698916    0    0     0     0 16359 17753  2  4 94  0  0
 0  0   2560 776400   5796 6698924    0    0     0     0 16982 18512  2  5 93  0  0
 0  0   2560 776548   5796 6698924    0    0     0     0 15786 17016  2  4 94  0  0
 1  0   2560 777008   5796 6698924    0    0     0     0 18381 19720  3  5 93  0  0
 0  0   2560 776564   5796 6698928    0    0     0     0 19736 21327  2  5 93  0  0
 0  0   2560 776488   5796 6698928    0    0     0     0 15291 17191  2  4 94  0  0
 0  0   2560 776224   5796 6698932    0    0     0     0 18892 20359  2  5 93  0  0
 2  0   2560 776952   5796 6698936    0    0     0     0 18152 19408  4  5 91  0  0
