procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 339488     12 7511256    0    0   426  2962   71  295 14  4 75  7  0
40  0      0 157236     12 7515792    0    0     0     0 68758 86884 68 23  9  0  0
38  0      0 163212     12 7465224    0    0   632 11790 78444 100683 66 27  5  1  0
36  1      0 159484     12 7420472    0    0  1448 29412 97838 109064 71 28  1  0  0
25 10      0 155196     12 7396784    0    0  1912 37922 99441 113131 71 28  1  1  0
34  0      0 161820     12 7363644    0    0  1992 38432 97162 114425 70 26  2  2  0
27  2      0 155616     12 7333816    0    0  2092 40052 97258 117187 69 24  3  3  0
20  5      0 153104     12 7306136    0    0  1792 39376 91640 114616 64 24  6  6  0
13  0      0 156588     12 7289668    0    0  2012 37644 83156 111277 59 23 10  8  0
 4  3      0 149480     12 7283140    0    0  2268 37386 84951 114376 56 22 13  9  0
10  2      0 154272     12 7266136    0    0  1400 33729 75533 105984 47 19 21 14  0
 5  0      0 153628     12 7258892    0    0  1544 37732 71125 105052 44 18 24 14  0
 2  0      0 149848     12 7260416    0    0  1352 35742 78073 114468 42 18 24 17  0
 6  6      0 155172     12 7252636    0    0  1040 29548 63864 100159 31 16 35 18  0
 2  1      0 153508     12 7253420    0    0  1088 24268 54608 88118 27 13 43 17  0
 1  0      0 151032     12 7254896    0    0  1436 25121 57212 91298 28 13 42 17  0
 0  0      0 149960     12 7255616    0    0   736 25278 54825 89357 28 14 40 18  0
 2  0      0 152560     12 7252500    0    0   792 19056 44206 73737 19 10 54 17  0
 1  0      0 152204     12 7253092    0    0   584 13812 32472 55683 13  8 65 14  0
 1  1      0 151508     12 7253456    0    0   468 10690 25868 46886 11  6 71 12  0
 0  4      0 151240     12 7253960    0    0   328 11227 27308 47749 11  7 69 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 150924     12 7254340    0    0   420 10629 26744 45974 12  6 70 12  0
 0  0      0 150100     12 7254624    0    0   472 11505 27872 48515 11  7 70 13  0
 0  1      0 152996     12 7251152    0    0   520 11451 27410 48380 10  6 70 13  0
 1  1      0 152144     12 7251556    0    0   464 10885 26003 47392 11  7 70 12  0
 1  0      0 151888     12 7251828    0    0   140 10747 26095 46769 11  6 71 12  0
 1  0      0 151400     12 7252176    0    0   424 10936 26257 47588 12  7 69 12  0
 0  0      0 150448     12 7252612    0    0   344 11060 25842 45728 11  7 69 13  0
 1  0      0 150052     12 7252828    0    0   464 10103 24653 43539 12  6 70 12  0
 0  1      0 149956     12 7253528    0    0   472 10789 26404 47079 12  7 70 12  0
 1  1      0 150388     12 7251636    0    0   292 10489 26325 46656 12  7 70 12  0
 0  0      0 150204     12 7252180    0    0   404 10865 25441 45486 11  6 71 12  0
 1  0      0 155088     12 7235172    0    0   256 16758 22427 40468 13  6 70 11  0
 0  0      0 154724     12 7235528    0    0   292 10759 24857 46290 11  6 71 12  0
 2  0      0 155012     12 7235700    0    0   152 10195 24588 44268 11  7 70 11  0
 5  0      0 154132     12 7235920    0    0   220 12857 26061 46267 11  8 70 12  0
 3  1      0 153912     12 7236240    0    0   476 11190 26102 48122 12  7 69 12  0
 0  1      0 153344     12 7236644    0    0   248 11150 25724 47262 12  7 68 13  0
 0  1      0 153472     12 7236880    0    0   280 10498 24855 45472 11  6 71 12  0
 1  1      0 160056     12 7235452    0    0   224 11075 27471 47914 12  7 69 12  0
 1  1      0 159280     12 7235624    0    0   320 10707 27305 47057 11  6 71 12  0
 0  0      0 158868     12 7235892    0    0   288 10928 27416 47555 10  7 70 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 159000     12 7236276    0    0   412 11279 27911 48380 11  7 70 13  0
 0  1      0 158052     12 7236556    0    0   220 11630 27497 47884 11  7 70 13  0
 0  1      0 157988     12 7236880    0    0   304 10665 25964 46766 11  6 70 12  0
 1  0      0 157516     12 7237156    0    0   364 11068 26215 47499 11  7 69 13  0
 1  0      0 152132     12 7241728    0    0   428 11539 26724 48439 10  6 71 13  0
 1  0      0 150900     12 7242180    0    0   456 10955 25947 47282 11  7 70 12  0
 2  1      0 150428     12 7242544    0    0   352 11008 26287 46950 11  6 70 13  0
 0  0      0 150240     12 7242824    0    0   356 11141 27300 48386 11  6 70 13  0
 0  1      0 149752     12 7243408    0    0   480 11315 28251 49574 11  7 69 13  0
 1  1      0 152324     12 7238368    0    0   476 11120 27023 47176 11  7 69 13  0
 2  0      0 151956     12 7238732    0    0   420 10943 26683 47318 10  5 72 13  0
 3  1      0 151452     12 7239100    0    0   348 10477 25385 45957 11  6 71 12  0
 1  7      0 155152     12 7235408    0    0   444 10923 25683 46422 11  7 70 12  0
 0  2      0 154524     12 7235944    0    0   396  9658 23853 43065 12  7 70 12  0
 0  0      0 153892     12 7236200    0    0   424 10754 25027 45609 12  7 69 12  0
 0  1      0 153484     12 7236872    0    0   488 10062 24114 43663 12  7 70 12  0
 1  0      0 153264     12 7237044    0    0   244  9271 22993 40836 12  6 71 11  0
 3  1      0 153168     12 7237324    0    0   268 10293 24645 44367 10  7 71 12  0
 0  1      0 158112     12 7228892    0    0   344 10898 25812 46647 12  7 69 12  0
 0  1      0 157344     12 7229400    0    0   468 10064 25035 43703 11  7 69 12  0
 0  1      0 157248     12 7229668    0    0   448 10031 24731 43452 12  6 71 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 157280     12 7230140    0    0   340 10630 25657 45247 12  7 70 11  0
 0  1      0 156932     12 7230356    0    0   348 10271 24455 44669 10  7 71 12  0
 1  0      0 156948     12 7231036    0    0   500 10084 24790 43944 11  7 70 12  0
 0  1      0 156412     12 7231328    0    0   392 12115 26642 47846 11  7 70 13  0
