procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 11113940   3132 3627088    0    0     8   237  142  298  3  2 95  1  0
 0  0      0 11116464   3132 3627104    0    0     0    61 4356 6992  2  2 95  1  0
 0  0      0 11116816   3132 3627104    0    0     0    68 3898 6538  1  2 97  0  0
 0  0      0 11113968   3132 3627104    0    0     0   257 4048 6718  1  2 96  1  0
 0  0      0 11114256   3132 3627104    0    0     0   192 3856 6606  1  1 97  0  0
 0  0      0 11111536   3132 3627104    0    0     0  1242 3934 6608  2  2 96  1  0
 0  0      0 11112048   3132 3627104    0    0     0   988 4200 6915  2  1 96  1  0
 0  0      0 11112464   3132 3627104    0    0     0   212 4545 7303  3  2 95  0  0
 0  0      0 11112720   3132 3627104    0    0     0    56 3964 6751  2  1 97  0  0
 0  0      0 11113136   3132 3627104    0    0     0   984 4144 6835  2  2 95  1  0
 0  0      0 11113456   3132 3627104    0    0     0   372 4191 6943  2  2 96  1  0
 0  0      0 11113744   3132 3627104    0    0     0    44 3880 6728  1  1 98  0  0
 0  0      0 11114032   3132 3627104    0    0     0    92 3892 6517  2  2 96  0  0
 0  0      0 11111280   3132 3627104    0    0     0   216 4295 7238  1  1 97  1  0
 0  0      0 11111536   3132 3627104    0    0     0   192 3869 6657  2  1 97  0  0
 0  0      0 11111984   3132 3627104    0    0     0  1164 4384 7322  2  1 96  1  0
 0  0      0 11112592   3132 3627104    0    0     0  1004 4490 7152  3  2 94  1  0
 0  0      0 11112880   3132 3627104    0    0     0   200 3946 6512  3  1 96  0  0
 0  0      0 11113232   3132 3627104    0    0     0   108 4492 7461  2  2 96  1  0
 0  0      0 11113680   3132 3627104    0    0     0   948 4035 6699  2  2 96  1  0
 0  0      0 11113936   3132 3627104    0    0     0   352 3969 6688  2  1 96  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 11114256   3132 3627104    0    0     0    84 3810 6365  1  2 97  1  0
 0  0      0 11114544   3132 3627104    0    0     0    52 4003 6850  2  2 96  0  0
 0  0      0 11111760   3132 3627104    0    0     0   220 3967 6537  2  1 97  1  0
 0  0      0 11112080   3132 3627104    0    0     0   300 4099 6825  2  2 96  1  0
 0  0      0 11112560   3132 3627104    0    0     0  1124 4226 7104  2  2 96  1  0
 0  0      0 11114680   3132 3627104    0    0     0   960 4042 6295  7  2 91  1  0
 0  0      0 11176960   3132 3627108    0    0     0   500 4830 7539  3  2 94  1  0
 0  0      0 11177312   3132 3627108    0    0     0    68 4233 7089  2  2 96  0  0
 0  0      0 11177728   3132 3627108    0    0     0   964 3960 6607  1  2 96  1  0
 0  0      0 11178048   3132 3627108    0    0     0   380 4193 6995  2  2 96  1  0
 1  0      0 11178336   3132 3627108    0    0     0    52 3899 6649  1  2 97  0  0
 0  0      0 11178560   3132 3627108    0    0     0    76 3786 6402  1  1 97  0  0
 0  0      0 11178976   3132 3627108    0    0     0   245 4546 7681  2  1 97  1  0
 0  0      0 11179200   3132 3627108    0    0     0   200 3918 6692  1  2 97  0  0
 0  0      0 11179584   3132 3627108    0    0     0  1203 3763 6383  1  1 97  1  0
 0  0      0 11180128   3132 3627108    0    0     0  1000 4331 7188  2  2 96  1  0
 0  0      0 11180480   3132 3627108    0    0     0   200 4136 6755  2  2 95  1  0
 0  0      0 11177664   3132 3627108    0    0     0    68 4356 7362  2  2 96  0  0
 0  0      0 11178080   3132 3627108    0    0     0   988 4097 6808  2  1 96  1  0
 0  0      0 11178368   3132 3627108    0    0     0   348 4060 6847  1  2 97  0  0
 0  0      0 11178592   3132 3627108    0    0     0    52 3800 6610  1  2 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 11178944   3132 3627108    0    0     0    80 4254 7112  2  1 96  1  0
 0  0      0 11179328   3132 3627108    0    0     0   216 4043 6673  2  2 96  0  0
 0  0      0 11179520   3132 3627108    0    0     0   200 3709 6389  1  1 97  1  0
 1  0      0 11179936   3132 3627108    0    0     0  1140 4007 6671  2  2 96  1  0
 0  0      0 11180576   3132 3627108    0    0     0  1012 4698 7603  3  2 95  1  0
 0  0      0 11180896   3132 3627108    0    0     0   204 4167 6931  2  2 96  1  0
 0  0      0 11181248   3132 3627108    0    0     0   104 4142 6848  2  1 96  1  0
 0  0      0 11178816   3132 3627108    0    0     0  1160 5575 8866  4  3 93  1  0
 1  0      0 11179456   3132 3627108    0    0     0   584 5796 9189  4  3 92  1  0
 0  0      0 11179744   3132 3627108    0    0     0   100 4053 6875  1  1 97  1  0
 0  0      0 11180032   3132 3627108    0    0     0    48 4150 7009  2  2 96  0  0
 0  0      0 11178080   3132 3627108    0    0     0   856 8295 12872  4  3 91  3  0
 0  0      0 11178688   3132 3627108    0    0     0   448 5527 8837  3  2 95  1  0
 0  0      0 11179168   3132 3627108    0    0     0  1100 4031 6731  2  2 96  1  0
 1  0      0 11179584   3132 3627108    0    0     0   960 4087 6859  2  2 96  1  0
 0  0      0 11176864   3132 3627108    0    0     0   244 4217 6944  2  1 96  1  0
 1  0      0 11177216   3132 3627108    0    0     0    72 4148 6938  2  2 96  1  0
 0  0      0 11177600   3132 3627108    0    0     0   976 3943 6573  2  2 96  1  0
 0  0      0 11177628   3132 3627748    0    0     0  2803 5609 9228  5  2 92  2  0
 0  0      0 11173908   3132 3627768    0    0     0   220 5216 8029  4  3 93  1  0
 1  0      0 11172212   3132 3627768    0    0     0   952 8959 13636  4  3 89  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 11173908   3132 3627768    0    0     0  1218 9903 15199  5  3 88  5  0
 0  0      0 11175632   3132 3627768    0    0     0  1232 9179 13890  5  4 87  4  0
 0  0      0 11176656   3132 3627768    0    0     0  1804 6588 10141  3  3 92  2  0
 0  0      0 11177136   3132 3627768    0    0     0  1016 4295 7123  2  2 95  1  0
 0  0      0 11179408   3132 3627772    0    0     0  4524 9750 13539  7  4 84  5  0
 0  0      0 11174256   3132 3627772    0    0     0  5224 8753 13626  4  4 86  6  0
 0  0      0 11175568   3132 3627772    0    0     0  4628 7510 11729  4  3 88  5  0
 0  0      0 11175824   3132 3627772    0    0     0   348 4011 6744  2  1 97  0  0
 0  0      0 11176144   3132 3627772    0    0     0    64 3814 6452  2  2 96  0  0
 0  0      0 11176464   3132 3627772    0    0     0    84 3970 6661  2  1 97  1  0
 0  0      0 11176944   3132 3627772    0    0     0   380 4682 7670  2  2 96  1  0
 0  0      0 11177200   3132 3627772    0    0     0   204 3784 6430  1  2 97  0  0
 0  0      0 11177648   3132 3627772    0    0     0  1148 4231 7101  2  2 96  1  0
 0  0      0 11178256   3132 3627772    0    0     0  1008 4722 7657  2  2 95  1  0
 0  0      0 11175472   3132 3627772    0    0     0   220 4266 7061  3  2 95  1  0
 0  0      0 11175824   3132 3627772    0    0     0    96 4259 7171  2  1 97  0  0
 0  0      0 11176240   3132 3627772    0    0     0   948 4057 6838  1  2 96  1  0
 0  0      0 11176496   3132 3627772    0    0     0   348 3984 6746  2  2 96  0  0
 0  0      0 11176784   3132 3627772    0    0     0   100 4016 6825  1  1 97  1  0
 1  0      0 11177072   3132 3627772    0    0     0    48 3853 6537  1  1 97  0  0
 0  0      0 11177360   3132 3627772    0    0     0   196 4119 7107  1  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 11177808   3132 3627772    0    0     0   320 4360 7145  2  2 96  1  0
 0  0      0 11178224   3132 3627772    0    0     0  1112 4140 6827  2  2 96  1  0
 0  0      0 11178672   3132 3627772    0    0     0   952 4156 6983  2  2 96  1  0
 0  0      0 11179056   3132 3627772    0    0     0   252 4468 7296  3  2 95  1  0
 0  0      0 11179408   3132 3627772    0    0     0    48 3676 6220  1  1 98  0  0
 0  0      0 11179760   3132 3627772    0    0     0   964 4263 7086  2  2 96  1  0
 0  0      0 11180144   3132 3627772    0    0     0   412 4271 7106  2  1 96  1  0
 0  0      0 11177488   3132 3627772    0    0     0    68 3969 6682  1  2 97  0  0
 0  0      0 11177616   3132 3627772    0    0     0    44 3995 6833  1  1 98  0  0
 0  0      0 11177968   3132 3627772    0    0     0   259 4250 6984  2  2 96  1  0
 0  0      0 11175152   3132 3627772    0    0     0   240 4047 6943  1  2 97  0  0
 0  0      0 11175536   3132 3627772    0    0     0  1163 3854 6535  2  1 96  1  0
 0  0      0 11176080   3132 3627772    0    0     0   976 4124 6842  2  2 96  1  0
 0  0      0 11176400   3132 3627772    0    0     0   220 4330 7073  3  1 96  1  0
 0  0      0 11176752   3132 3627772    0    0     0    60 4167 7048  2  1 97  0  0
 0  0      0 11177104   3132 3627772    0    0     0   980 4090 6827  1  1 97  1  0
 0  0      0 11177456   3132 3627772    0    0     0   356 4325 7332  2  2 96  1  0
 0  0      0 11177712   3132 3627772    0    0     0    60 4067 6950  1  1 97  0  0
 0  0      0 11178064   3132 3627772    0    0     0    84 3978 6641  2  1 97  1  0
 0  0      0 11175440   3132 3627772    0    0     0   212 4186 7143  1  1 97  0  0
 0  0      0 11175600   3132 3627772    0    0     0   212 4013 6852  1  1 97  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 11175984   3132 3627772    0    0     0  1136 4073 6873  2  2 96  1  0
 1  0      0 11176688   3132 3627772    0    0     0  1016 4606 7420  3  2 95  1  0
 0  0      0 11176912   3132 3627776    0    0     0   208 4311 7314  2  2 96  0  0
 0  0      0 11174160   3132 3627776    0    0     0    88 4012 6702  1  2 96  1  0
 0  0      0 11174512   3132 3627776    0    0     0   960 4109 6909  1  1 97  1  0
 0  0      0 11174864   3132 3627776    0    0     0   364 4095 7007  2  2 96  1  0
 1  0      0 11175152   3132 3627776    0    0     0    84 3983 6755  1  1 97  0  0
 0  0      0 11175440   3132 3627776    0    0     0    48 3756 6333  1  1 97  0  0
 0  0      0 11175792   3132 3627776    0    0     0   216 3920 6586  2  1 97  1  0
 1  0      0 11176144   3132 3627776    0    0     0   236 4132 6900  2  1 96  1  0
 2  0      0 11176592   3132 3627776    0    0     0  1116 4063 6719  2  2 96  1  0
 0  0      0 11177104   3132 3627776    0    0     0   960 4062 6762  2  2 96  1  0
 0  0      0 11174288   3132 3627776    0    0     0   248 4232 6983  2  1 96  1  0
 0  0      0 11174608   3132 3627776    0    0     0    48 3894 6561  1  1 97  0  0
 0  0      0 11174992   3132 3627776    0    0     0   956 4025 6686  2  2 96  1  0
 0  0      0 11175312   3132 3627776    0    0     0   400 4214 6983  2  2 96  1  0
 0  0      0 11176924   3132 3627796    0    0     0    54 5063 7885  3  3 94  0  0
 0  1      0 11177212   3132 3627796    0    0     0    44 3818 6571  1  2 97  0  0
 0  0      0 11177564   3132 3627796    0    0     0   257 4532 7593  2  2 96  1  0
 0  0      0 11177884   3132 3627796    0    0     0   204 3867 6517  2  1 97  1  0
 0  0      0 11178588   3132 3627796    0    0     0  1584 6345 10067  4  3 92  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 11177308   3132 3627796    0    0     0  2031 9192 13726  5  4 88  4  0
 0  0      0 11179192   3132 3627796    0    0     0  1256 11382 17507  6  4 86  4  0
