procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 10946060     24 1293460    0    0    33   449   91  113  5  2 92  1  0
 5  0      0 10947760     24 1293464    0    0     0 17657 33933 9199 66 14  7 13  0
 5  1      0 10944508     24 1293464    0    0     0 15680 24444 12380 64 12 13 12  0
 3  1      0 10943776     24 1293464    0    0     0 14356 24536 15118 63 11 16 11  0
 5  0      0 10910260     24 1328312    0    0     0 55672 21357 12511 64 10 14 12  0
 5  0      0 10919248     24 1277892    0    0     0 27399 22636 11424 63 11 15 12  0
 4  0      0 10918544     24 1277892    0    0     0 16272 26786 16232 61 11 19  9  0
 3  1      0 10966424     24 1277892    0    0     0 16472 25035 13890 62 11 15 13  0
 3  1      0 10958620     24 1277892    0    0     0 16384 21016 11803 65 11 11 13  0
 4  1      0 10966844     24 1277892    0    0     0 15376 22783 13650 64 11 14 11  0
 3  1      0 10957920     24 1286416    0    0     0 23804 23129 14416 61 10 17 11  0
 5  1      0 10941860     24 1308208    0    0     0 78999 22166 14718 62 11 16 12  0
 7  1      0 10971188     24 1277412    0    0     0 33092 24354 14446 65 10 17  8  0
 3  1      0 11010376     24 1277412    0    0     0 16128 23030 11107 62 11 14 13  0
 4  0      0 11031756     24 1277412    0    0     0 15636 25308 18744 59 10 19 11  0
 3  1      0 11006352     24 1277412    0    0     0 17228 20939 11930 63 10 13 14  0
 1  1      0 11034904     24 1277412    0    0     0 16984 21949 13265 63 10 13 13  0
 4  1      0 11026752     24 1285236    0    0     0 30626 24458 17883 62 11 18  9  0
 6  0      0 10995604     24 1327096    0    0     0 79239 19196 10264 66  9  9 15  0
 5  0      0 11067156     24 1268080    0    0     0 38534 26656 17329 61 11 20  8  0
 4  0      0 11126524     24 1268080    0    0     0 16140 26266 17224 61 11 17 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 11153308     24 1268080    0    0     0 15332 23317 15359 62 11 17 10  0
 8  0      0 11152432     24 1268080    0    0     0 14184 22158 13940 62 10 19  9  0
 6  0      0 11156804     24 1268080    0    0     0 15900 21446 10950 65 10 13 13  0
 3  1      0 11149396     24 1275872    0    0     0 31643 22204 13216 64 10 14 12  0
 4  1      0 11145120     24 1304388    0    0     0 87638 21140 12512 64 11 11 14  0
 5  1      0 11227580     24 1273064    0    0     0 14148 26886 18416 61 12 19  9  0
 5  1      0 11263932     24 1273064    0    0     0 15256 24960 16121 63 11 15 11  0
 4  1      0 11274672     24 1273064    0    0     0 14052 23187 13231 63 11 17  9  0
 4  1      0 11276844     24 1273064    0    0     0 18504 22596 11115 64 11 10 14  0
 4  0      0 11279420     24 1273064    0    0     0 15448 21872 12994 64 10 14 12  0
 3  1      0 11272968     24 1279184    0    0     0 43867 23086 16947 60 11 18 11  0
 3  1      0 11277344     24 1273380    0    0     0 52015 25005 17589 57 11 20 12  0
 3  0      0 11293760     24 1273380    0    0     0 14332 24318 14623 65 10 15 10  0
 3  1      0 11292552     24 1273384    0    0     0 15568 23089 13053 62 11 15 12  0
 4  1      0 11302024     24 1273384    0    0     0 15756 24894 15620 61 11 18 10  0
 5  1      0 11302568     24 1273384    0    0     0 16452 26079 19095 60 11 19 10  0
 3  1      0 11302568     24 1273384    0    0     0 15128 24396 19143 61 10 17 11  0
 3  1      0 11303432     24 1277436    0    0     0 52695 22243 13026 63 11 12 14  0
 3  0      0 11309652     24 1274648    0    0     0 17168 25500 14570 61 12 16 11  0
 5  1      0 11323032     24 1274648    0    0     0 14944 24002 15848 61 11 18 10  0
 3  1      0 11324120     24 1274648    0    0     0 16216 24606 16742 62 10 17 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  1      0 11328264     24 1274648    0    0     0 15565 23812 15009 63 11 17  9  0
 5  0      0 11325112     24 1274648    0    0     0 14148 23335 18152 60 10 21  9  0
 3  0      0 11324824     24 1274648    0    0     0 15668 24578 19482 54 11 22 13  0
 6  0      0 11289116     24 1310200    0    0     0 73057 22065 12505 64 10 11 15  0
 5  0      0 11321664     24 1281524    0    0     0 56540 24933 14268 62 11 14 14  0
 4  1      0 11353144     24 1281524    0    0     0 16784 21597 10637 66 10 10 14  0
 4  1      0 11352792     24 1281524    0    0     0 15908 27385 21718 59 11 19 11  0
 3  1      0 11356804     24 1281524    0    0     0 15548 24147 16281 62 11 19  8  0
 5  1      0 11356680     24 1281524    0    0     0 14464 24135 18303 62 10 19  9  0
 2  2      0 11348012     24 1289612    0    0     0 35768 23827 15312 61 10 17 12  0
 5  0      0 11346572     24 1304532    0    0     0 95710 22963 14213 65 10 12 13  0
 4  1      0 11424224     24 1277964    0    0     0 54566 25155 13886 63 10 14 12  0
 3  1      0 11462200     24 1277968    0    0     0 15204 23309 10594 66 11 11 12  0
 4  1      0 11471812     24 1277968    0    0     0 17228 24042 14163 64 10 13 12  0
 5  0      0 11393304     24 1277968    0    0     0 16352 21773 12612 62 10 17 11  0
 3  1      0 11249920     24 1277968    0    0     0 14588 21500 12600 66 11 13 10  0
 4  0      0 11185736     24 1290632    0    0     0 41464 23783 15969 59 11 16 13  0
 6  0      0 11156984     24 1305552    0    0     0 82801 21623 10405 67 10  8 15  0
 6  1      0 11151028     24 1299236    0    0     0 63124 22572 10974 67 10 11 12  0
 3  0      0 11153696     24 1277932    0    0     0 15276 24669 12987 66 11 11 12  0
 3  1      0 11157096     24 1277932    0    0     0 14658 23759 12878 63 10 16 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 11154660     24 1277936    0    0     0 14792 24182 14315 63 11 16 10  0
 4  0      0 11145488     24 1277936    0    0     0 15568 23992 16512 60  9 18 13  0
 2  1      0 11185480     24 1286572    0    0     0 23848 22540 10758 64 11 13 12  0
 4  0      0 11180344     24 1285292    0    0     0 43457 23564 13745 62 10 16 12  0
 4  0      0 11180664     24 1285292    0    0     0 17004 22813 13176 64 11 14 11  0
 4  1      0 11190428     24 1285292    0    0     0 19552 20958 10060 68  9  9 14  0
 4  0      0 11208360     24 1285296    0    0     0 18584 23058 13229 63 10 17 11  0
 3  0      0 11213244     24 1285296    0    0     0 16724 24365 15583 59 11 17 14  0
 4  1      0 11217408     24 1293796    0    0     0 31116 23954 10764 67 11 10 13  0
 5  0      0 11221196     24 1289540    0    0     0 22861 25332 15229 63 11 15 12  0
 3  1      0 11223548     24 1289540    0    0     0 15804 24785 15966 63 10 17 10  0
 4  1      0 11226580     24 1289544    0    0     0 14552 23098 14136 64 10 17 10  0
 3  1      0 11234328     24 1289544    0    0     0 16672 23659 13834 62 10 18 10  0
 4  1      0 11233820     24 1289600    0    0     0 16200 26464 21173 58 11 20 10  0
 2  2      0 11231516     24 1295092    0    0     0 20861 22037 14468 64 10 15 11  0
 4  1      0 11208044     24 1318188    0    0     0 83171 21636 13445 65  9 12 14  0
 3  1      0 11227324     24 1295756    0    0     0 29882 26651 15938 62 10 16 11  0
 6  0      0 11227548     24 1295756    0    0     0 14900 27473 19225 63 11 19  8  0
 5  0      0 11227132     24 1295756    0    0     0 14540 23067 16749 62 10 19 10  0
 4  1      0 11227492     24 1295756    0    0     0 16068 25624 19666 59 11 18 12  0
