procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 11219800     32 3698508    0    0    17   133   92  379  1  1 98  0  0
 4  1      0 11221864     32 3698376    0    0     0 25820 75995 112387 20 18 48 15  0
 9  1      0 11221820     32 3698152    0    0     0 33928 95616 141473 26 22 35 18  0
 5  0      0 11219580     32 3697988    0    0     0 34239 90770 137974 28 24 30 18  0
 1  5      0 11217584     32 3697788    0    0     0 37063 89031 136861 24 23 35 18  0
 2  2      0 11215960     32 3697592    0    0     0 33202 89343 137615 28 22 33 18  0
 5  1      0 11214512     32 3697392    0    0     0 36220 94895 145207 29 24 30 17  0
 5  1      0 11211752     32 3697188    0    0     0 35198 93905 144425 28 21 33 19  0
 5  0      0 11211404     32 3697032    0    0    24 35496 95722 145694 26 23 32 19  0
 2  0      0 11210400     32 3696876    0    0    24 35774 97301 148348 27 22 33 19  0
 6  0      0 11207328     32 3696684    0    0     0 36033 97275 149802 27 23 32 18  0
 2  1      0 11203428     32 3696452    0    0     0 36819 97440 149600 28 23 32 18  0
11  2      0 11199172     32 3696340    0    0    56 36756 98511 150709 28 24 30 19  0
12  4      0 11195580     32 3696152    0    0    24 37823 98259 149476 28 24 29 19  0
 2  3      0 11192292     32 3695932    0    0     0 34554 94630 145835 27 22 32 19  0
 7  1      0 11188868     32 3695764    0    0     0 34559 91578 143451 28 22 32 18  0
12  1      0 11185488     32 3695552    0    0     0 34689 94297 143513 26 23 34 17  0
 6  2      0 11180864     32 3695440    0    0    24 34758 93252 142579 27 22 32 19  0
 5  2      0 11177704     32 3695216    0    0     0 36603 98425 149686 26 24 31 19  0
 2  2      0 11173912     32 3695000    0    0     0 38036 101970 154097 29 24 30 18  0
13  7      0 11170600     32 3694816    0    0     0 35472 94641 147708 27 21 33 19  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  2      0 11166268     32 3694604    0    0     0 36030 94918 146132 27 22 32 19  0
 6  2      0 11162732     32 3694420    0    0     0 36099 96281 147482 27 23 31 19  0
 7  4      0 11158032     32 3694228    0    0     0 35266 93597 143050 29 23 31 17  0
 5  2      0 11155688     32 3694040    0    0     0 38724 97783 149178 28 23 31 18  0
 5  3      0 11152512     32 3693972    0    0     0 34032 93210 146513 25 21 34 20  0
 0  0      0 11148284     32 3693876    0    0     0 36249 96900 147680 28 24 30 18  0
 2  1      0 11143236     32 3693792    0    0     0 35635 94876 146028 28 22 32 18  0
 5  3      0 11139040     32 3693712    0    0     0 35869 94717 146484 28 22 32 18  0
14  2      0 11135464     32 3693612    0    0     0 36661 98459 150336 27 23 32 18  0
 8  1      0 11130332     32 3693584    0    0    24 34097 91448 141278 27 21 34 18  0
 7  1      0 11126408     32 3693480    0    0     0 36008 97137 148520 28 23 31 18  0
 3  3      0 11121444     32 3693432    0    0    24 35112 93097 144127 27 22 32 19  0
 1  0      0 11117936     32 3693352    0    0     0 34664 91990 142988 26 22 33 18  0
10  2      0 11114452     32 3693272    0    0     0 35585 93368 144110 27 22 32 18  0
 4  2      0 11112312     32 3693212    0    0     0 34627 93383 141797 28 22 33 17  0
 9  2      0 11107976     32 3693128    0    0     0 34993 94673 144783 29 21 32 18  0
 0  1      0 11103992     32 3693048    0    0     0 34998 93233 142694 29 22 32 17  0
16  0      0 11100044     32 3692984    0    0    24 35334 93658 144432 27 23 33 18  0
 8  3      0 11095456     32 3692900    0    0     0 36797 98203 151019 28 23 31 18  0
 3  2      0 11091976     32 3692780    0    0     0 36003 97554 148892 27 23 31 19  0
 0  1      0 11087452     32 3692724    0    0     0 36113 97334 148718 28 24 31 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  2      0 11083464     32 3692620    0    0     0 35761 95756 144211 29 23 30 18  0
 7  0      0 11080264     32 3692560    0    0     0 33620 92348 141125 26 23 33 18  0
 6  2      0 11075740     32 3692492    0    0     0 36043 96839 145856 28 24 30 18  0
14  1      0 11072872     32 3692424    0    0     0 34556 94356 145184 27 22 32 19  0
10  0      0 11069108     32 3692324    0    0     0 34750 93666 145320 27 22 32 18  0
 9  3      0 11064700     32 3692248    0    0     0 35507 92126 142907 27 23 32 18  0
 1  2      0 11061676     32 3692168    0    0     0 34769 94479 144491 27 22 32 19  0
 5  3      0 11057864     32 3692088    0    0     0 34878 94696 145188 28 22 31 19  0
 3  0      0 11053748     32 3692004    0    0     0 33118 90220 136275 27 23 32 18  0
 9  0      0 11049276     32 3691940    0    0     8 33597 89305 135017 30 23 29 18  0
 1  1      0 11046608     32 3691860    0    0     0 33068 87452 132415 30 23 30 17  0
 3  5      0 11042588     32 3691824    0    0    24 30512 80653 123127 29 23 32 16  0
 9  1      0 11038208     32 3691744    0    0     0 33805 93079 138086 28 23 31 17  0
 2  4      0 11034108     32 3691680    0    0     0 36037 86688 133818 28 21 34 17  0
 2  2      0 11031212     32 3691628    0    0     0 32102 84128 129551 28 22 33 16  0
 5  3      0 11034752     32 3698596    0    0     0 79406 73537 113468 37 21 28 14  0
 2  3      0 11036960     32 3698528    0    0     4 31742 88052 128475 28 24 32 16  0
 1  0      0 11038452     32 3698448    0    0     0 31186 83755 126902 29 23 32 17  0
 0  0      0 11037700     32 3698388    0    0     0 29528 81055 120476 27 21 37 15  0
 0  0      0 11036912     32 3698412    0    0     0   221 4722 7428  2  2 96  0  0
 0  0      0 11036896     32 3698396    0    0     0   172 3275 5114  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 11036864     32 3698392    0    0     0   115 3161 5176  1  1 98  0  0
 0  0      0 11039456     32 3698392    0    0     0   101 3393 5181  1  1 98  0  0
