ts_ns,query_type,latency_ms
1783032838075218108,select,7.659
1783032838086675825,update,22.985
1783032838215114857,select,7.156
1783032838225727751,update,12.410
1783032838342775280,select,9.557
1783032838355774740,update,8.706
1783032838469140618,select,8.521
1783032838480616823,update,8.410
1783032838594081366,select,8.624
1783032838605763736,update,8.029
1783032838718167654,select,8.707
1783032838730464446,update,8.995
1783032838843990177,select,7.741
1783032838854899076,update,8.498
1783032838968120336,select,7.853
1783032838979543060,update,7.884
1783032839091960538,select,7.686
1783032839103210616,update,8.656
1783032839217644056,select,7.472
1783032839229116215,update,7.946
1783032839343221633,select,8.868
1783032839355103834,update,8.063
1783032839467571894,select,7.298
1783032839478628882,update,7.928
1783032839591578883,select,7.249
1783032839602032644,update,7.922
1783032839714408020,select,7.858
1783032839726252543,update,8.985
1783032839840541718,select,7.800
1783032839851447286,update,8.513
1783032839964442242,select,7.544
1783032839975070543,update,8.617
1783032840088782042,select,9.615
1783032840101487528,update,9.094
1783032840215368115,select,8.070
1783032840226902194,update,8.907
1783032840341492380,select,9.748
1783032840354613390,update,8.468
1783032840467764288,select,8.121
1783032840480115782,update,8.465
1783032840594116023,select,9.111
1783032840606374335,update,9.876
1783032840721549098,select,8.083
1783032840734258135,update,9.478
1783032840848500335,select,7.413
1783032840859916086,update,8.895
1783032840973915320,select,8.578
1783032840986440467,update,8.805
1783032841100181578,select,7.781
1783032841111403236,update,9.197
1783032841225532899,select,8.215
1783032841236991559,update,8.258
1783032841349807012,select,7.956
1783032841360975559,update,8.962
1783032841475540450,select,7.981
1783032841486522184,update,9.084
1783032841600895066,select,7.846
1783032841611955164,update,9.227
1783032841725508967,select,8.335
1783032841737938671,update,8.447
1783032841851657151,select,7.619
1783032841862412830,update,8.061
1783032841974956693,select,8.402
1783032841987071004,update,9.903
1783032842101517294,select,8.025
1783032842112579625,update,9.099
1783032842226692377,select,8.111
1783032842238166374,update,8.922
1783032842351784666,select,7.913
1783032842362996855,update,8.556
1783032842477853998,select,7.941
1783032842489711931,update,7.833
1783032842602603907,select,7.410
1783032842613573059,update,8.943
1783032842727432823,select,7.532
1783032842738283037,update,9.978
1783032842852579144,select,7.378
1783032842863043313,update,7.787
1783032842975203528,select,8.148
1783032842986379446,update,7.694
1783032843099569361,select,7.270
1783032843109819166,update,8.259
1783032843222568138,select,7.448
1783032843233301311,update,9.889
1783032843347705083,select,8.036
1783032843360405856,update,8.695
1783032843474023024,select,7.980
1783032843486654758,update,7.942
1783032843599059423,select,6.774
1783032843608932753,update,8.666
1783032843723163701,select,8.609
1783032843734676401,update,8.261
1783032843847746082,select,7.873
1783032843858512914,update,7.508
1783032843972553103,select,8.697
1783032843984927474,update,10.040
1783032844099814109,select,8.968
1783032844111874395,update,10.108
1783032844227104310,select,8.277
1783032844239401398,update,8.094
1783032844352416234,select,7.739
1783032844363891004,update,7.751
