5	3042
99	3031
55	3039
20	3037
88	3038
4	3037
77	3043
11	3034
93	3039
54	3034
125	3039
13	3037
91	3035
104	3038
1	3035
123	3033
100	3040
87	3031
16	3039
89	3037
33	3033
69	3034
80	3042
95	3039
72	3035
35	3038
57	3038
48	3038
111	3033
7	3040
18	3035
82	3039
105	3034
47	3036
36	3039
40	3039
90	3030
78	3040
39	3033
79	3036
60	3034
8	3037
98	3031
19	3039
6	3033
62	3030
41	3037
116	3039
49	3036
108	3033
65	3037
17	3035
119	3033
63	3041
21	3040
64	3039
42	3035
124	3033
122	3033
114	3037
56	3031
43	3035
38	3035
75	3033
81	3039
50	3035
44	3042
27	3037
110	3036
10	3040
103	3039
68	3032
115	3033
58	3040
118	3036
120	3037
126	3038
85	3038
128	3037
112	3036
92	3033
32	3037
14	3039
24	3036
86	3033
102	3039
97	3032
3	3041
53	3038
121	3038
76	3035
52	3030
66	3038
74	3031
29	3039
61	3036
84	3034
94	3033
51	3034
109	3034
46	3034
28	3033
34	3033
70	3039
113	3036
106	3042
25	3037
101	3039
30	3034
71	3034
117	3038
23	3034
15	3038
12	3039
2	3038
107	3046
73	3038
59	3036
67	3046
83	3038
45	3038
9	3038
37	3031
31	3039
22	3031
26	3032
96	3036
127	3041
