Linux 4.18.0-553.124.1.el8_10.x86_64 (l-test-poc-2) 	西元2026年06月22日 	_x86_64_	(4 CPU)

23時04分39秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23時04分40秒  all   35.03    0.00    8.88   12.18    1.27    2.54    0.00    0.00    0.00   40.10
23時04分41秒  all   35.32    0.00    7.53   16.10    1.04    2.60    0.00    0.00    0.00   37.40
23時04分42秒  all   29.56    0.00    6.43   15.42    1.03    2.31    0.00    0.00    0.00   45.24
23時04分43秒  all   30.73    0.00    5.73   15.89    1.30    2.08    0.00    0.00    0.00   44.27
23時04分44秒  all   29.31    0.00    5.40   15.17    1.29    2.83    0.00    0.00    0.00   46.02
23時04分45秒  all   29.72    0.00    5.68   15.50    1.03    2.07    0.00    0.00    0.00   45.99
23時04分46秒  all   28.09    0.00    6.19   14.95    1.29    2.32    0.00    0.00    0.00   47.16
23時04分47秒  all   44.73    0.00    6.17   14.65    1.29    2.06    0.00    0.00    0.00   31.11
23時04分48秒  all   34.70    0.00    5.66   15.17    1.29    2.57    0.00    0.00    0.00   40.62
23時04分49秒  all   29.95    0.00    5.73   15.62    1.04    2.34    0.00    0.00    0.00   45.31
23時04分50秒  all   32.65    0.00    6.43   15.42    1.29    2.31    0.00    0.00    0.00   41.90
23時04分51秒  all   29.24    0.00    5.22   16.71    1.04    2.35    0.00    0.00    0.00   45.43
23時04分52秒  all   28.50    0.00    5.18   15.80    1.04    2.33    0.00    0.00    0.00   47.15
23時04分53秒  all   35.04    0.00    6.14   15.86    1.28    2.05    0.00    0.00    0.00   39.64
23時04分54秒  all   40.82    0.00    6.38   16.58    1.28    1.79    0.00    0.00    0.00   33.16
23時04分55秒  all   40.98    0.00    5.93   15.21    1.03    1.55    0.00    0.00    0.00   35.31
23時04分56秒  all   29.80    0.00    6.31   15.40    1.26    2.78    0.00    0.00    0.00   44.44
23時04分57秒  all   26.49    0.00    5.19   15.06    1.04    2.08    0.00    0.00    0.00   50.13
23時04分58秒  all   27.51    0.00    5.14   16.20    1.29    2.31    0.00    0.00    0.00   47.56
23時04分59秒  all   31.70    0.00    5.67   15.72    1.03    2.58    0.00    0.00    0.00   43.30
23時05分00秒  all   36.08    0.00    5.15   14.18    1.03    2.06    0.00    0.00    0.00   41.49
23時05分01秒  all   41.24    0.00    6.44   14.18    1.03    1.80    0.00    0.00    0.00   35.31
23時05分02秒  all   37.69    0.00    8.21   15.13    1.54    2.82    0.00    0.00    0.00   34.62
23時05分03秒  all   32.22    0.00    6.44   14.69    1.29    2.58    0.00    0.00    0.00   42.78
23時05分04秒  all   37.37    0.00    6.96   14.95    1.29    2.84    0.00    0.00    0.00   36.60
23時05分05秒  all   34.72    0.00    6.22   13.99    1.55    2.33    0.00    0.00    0.00   41.19
