procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 11149752   3132 3632088    0    0     8   235  162   23  3  2 95  1  0
 1  0      0 11152496   3132 3632104    0    0     0  1100 4507 7290  2  3 95  1  0
 0  0      0 11153328   3132 3632108    0    0     0  1004 4423 7183  2  2 95  1  0
 0  0      0 11153424   3132 3632108    0    0     0   208 4119 6840  2  2 95  1  0
 0  0      0 11153936   3132 3632108    0    0     0    40 4353 7326  2  1 97  0  0
 0  0      0 11154192   3132 3632108    0    0     0   980 4055 6808  2  2 96  1  0
 0  0      0 11154860   3132 3632108    0    0     0   381 4228 7135  2  2 96  1  0
 0  0      0 11155308   3132 3632108    0    0     0    60 4460 7545  2  2 96  0  0
 0  0      0 11155308   3132 3632108    0    0     0    72 3873 6429  2  2 96  1  0
 0  0      0 11155948   3132 3632108    0    0     0    52 3944 6724  1  1 97  0  0
 0  0      0 11156204   3132 3632108    0    0     0   356 4013 6734  2  1 97  0  0
 2  0      0 11156492   3132 3632108    0    0     0  1148 4568 7538  2  2 95  1  0
 3  0      0 11157164   3132 3632108    0    0     0  1000 4361 7038  3  2 95  1  0
 0  0      0 11154444   3132 3632112    0    0     0   204 3892 6541  2  2 96  0  0
 1  0      0 11154892   3132 3632112    0    0     0    84 4188 6973  2  1 96  1  0
 0  0      0 11155148   3132 3632112    0    0     0   956 3967 6673  2  1 96  1  0
 0  0      0 11155628   3132 3632112    0    0     0   364 4068 6734  2  2 96  1  0
 0  0      0 11155788   3132 3632112    0    0     0    84 4418 7379  1  1 97  0  0
 0  0      0 11156172   3132 3632112    0    0     0    36 3737 6457  1  1 97  0  0
 0  0      0 11156364   3132 3632112    0    0     0   260 4270 7258  1  1 97  1  0
 0  0      0 11156844   3132 3632112    0    0     0   388 4415 7438  2  2 96  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 11157132   3132 3632112    0    0     0  1180 4436 7272  2  2 95  1  0
 0  0      0 11154732   3132 3632112    0    0     0   964 4244 7117  2  2 96  1  0
 0  0      0 11165320   3132 3632112    0    0     0   236 4352 6979  5  2 92  1  0
 0  0      0 11165608   3132 3632112    0    0     0    44 3973 6663  2  1 97  0  0
 0  0      0 11165928   3132 3632112    0    0     0   960 3777 6388  2  1 96  1  0
 0  0      0 11166312   3132 3632112    0    0     0   408 4595 7521  2  2 95  1  0
 0  0      0 11166664   3132 3632112    0    0     0    40 3964 6743  2  2 97  0  0
 0  0      0 11166984   3132 3632112    0    0     0    36 3743 6506  1  1 98  0  0
 2  0      0 11167784   3132 3632112    0    0     0   662 6574 10277  3  2 92  2  0
 1  0      0 11169320   3132 3632112    0    0     0  1196 8659 12954  5  3 88  3  0
 1  1      0 11167912   3132 3632112    0    0     0  2140 9852 15102  4  4 88  4  0
 0  0      0 11169288   3132 3632112    0    0     0  1964 10071 15078  6  4 86  4  0
 0  0      0 11170056   3132 3632112    0    0     0   316 4574 7431  2  2 95  1  0
 0  0      0 11167144   3132 3632112    0    0     0    40 3776 6418  1  2 97  0  0
 4  0      0 11167688   3132 3632112    0    0     0   992 4265 7149  2  1 96  1  0
 0  0      0 11167816   3132 3632112    0    0     0   436 4304 6983  2  2 96  1  0
 0  0      0 11165416   3132 3632112    0    0     0    44 3917 6600  2  2 97  0  0
 0  0      0 11165320   3132 3632112    0    0     0    60 4043 6853  2  2 96  1  0
 0  1      0 11165864   3132 3632112    0    0     0   128 4184 7139  1  1 97  0  0
 0  0      0 11165928   3132 3632112    0    0     0   296 3895 6470  2  2 96  1  0
 0  0      0 11163080   3132 3632112    0    0     0  1128 4109 6831  1  2 96  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 11163656   3132 3632112    0    0     0  1016 4471 7201  2  2 95  1  0
 0  0      0 11163944   3132 3632112    0    0     0   204 3992 6682  2  1 96  1  0
 0  0      0 11164264   3132 3632112    0    0     0    72 4117 7058  2  1 97  0  0
 0  0      0 11161768   3132 3632112    0    0     0   956 4252 7077  2  2 96  1  0
 0  0      0 11161896   3132 3632112    0    0     0   380 4018 6652  2  1 97  1  0
