Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-1) 	07/02/26 	_x86_64_	(4 CPU)

22:20:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:20:16     all    1.51    0.00    1.01    1.26    0.75    0.25    0.00    0.00    0.00   95.23
22:20:17     all    2.74    0.00    1.00    0.00    0.50    0.50    0.00    0.00    0.00   95.27
22:20:18     all    1.52    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   97.98
22:20:19     all    1.25    0.00    1.25    0.25    0.50    0.00    0.00    0.00    0.00   96.74
22:20:20     all    1.01    0.00    0.51    0.25    0.25    0.00    0.00    0.00    0.00   97.98
22:20:21     all    1.50    0.00    1.00    0.25    0.50    0.00    0.00    0.00    0.00   96.76
22:20:22     all    1.25    0.00    1.00    0.00    0.50    0.50    0.00    0.00    0.00   96.75
22:20:23     all    1.75    0.00    0.25    0.00    0.50    0.00    0.00    0.00    0.00   97.49
22:20:24     all    0.76    0.00    0.76    0.25    0.25    0.00    0.00    0.00    0.00   97.98
22:20:25     all    1.51    0.00    1.01    0.25    0.50    0.25    0.00    0.00    0.00   96.48
22:20:26     all    1.75    0.00    0.50    0.00    0.75    0.00    0.00    0.00    0.00   97.00
22:20:27     all    1.26    0.00    0.76    0.25    0.00    0.50    0.00    0.00    0.00   97.23
22:20:28     all    1.73    0.00    0.74    0.49    0.99    0.25    0.00    0.00    0.00   95.80
22:20:29     all    0.51    0.00    0.51    0.25    0.00    0.00    0.00    0.00    0.00   98.73
22:20:30     all    1.25    0.00    1.00    0.00    0.75    0.00    0.00    0.00    0.00   96.99
22:20:31     all    1.26    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   97.73
22:20:32     all    1.26    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   97.98
22:20:33     all    0.75    0.00    0.75    0.50    1.00    0.50    0.25    0.00    0.00   96.27
22:20:34     all    1.26    0.00    0.75    0.25    0.00    0.25    0.00    0.00    0.00   97.49
22:20:35     all    1.51    0.00    0.76    0.25    0.76    0.00    0.00    0.00    0.00   96.73
22:20:36     all    1.52    0.00    0.51    0.51    0.25    0.25    0.00    0.00    0.00   96.96
22:20:37     all    1.51    0.00    1.01    0.25    0.75    0.25    0.00    0.00    0.00   96.23
22:20:38     all    1.74    0.00    1.00    0.50    0.25    0.00    0.00    0.00    0.00   96.52
22:20:39     all    1.00    0.00    0.50    0.25    0.50    0.50    0.00    0.00    0.00   97.24
22:20:40     all    1.76    0.00    0.76    0.00    0.50    0.00    0.00    0.00    0.00   96.98
22:20:41     all    1.25    0.00    1.00    0.25    0.50    0.00    0.00    0.00    0.00   97.00
22:20:42     all    1.76    0.00    0.25    0.25    0.50    0.25    0.00    0.00    0.00   96.98
22:20:43     all    1.75    0.00    1.00    0.25    0.50    0.00    0.00    0.00    0.00   96.51
22:20:44     all    1.26    0.00    0.51    0.00    0.25    0.51    0.00    0.00    0.00   97.47
22:20:45     all    1.50    0.00    0.75    0.25    0.75    0.00    0.00    0.00    0.00   96.74
22:20:46     all    1.52    0.00    1.26    0.00    0.25    0.00    0.00    0.00    0.00   96.97
22:20:47     all    1.25    0.00    0.50    0.50    0.75    0.50    0.00    0.00    0.00   96.51
22:20:48     all    1.27    0.00    1.01    0.00    0.25    0.00    0.00    0.00    0.00   97.47
22:20:49     all    1.98    0.00    0.99    0.00    0.99    0.25    0.00    0.00    0.00   95.80
22:20:50     all    2.78    0.00    2.78    0.25    0.25    0.00    0.00    0.00    0.00   93.92
22:20:51     all    2.24    0.00    1.25    0.50    0.75    0.25    0.00    0.00    0.00   95.01
22:20:52     all    1.01    0.00    0.51    0.25    0.25    0.25    0.00    0.00    0.00   97.73
22:20:53     all    1.25    0.00    0.75    0.00    0.75    0.25    0.00    0.00    0.00   96.99
22:20:54     all    2.01    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   96.98
22:20:55     all    1.01    0.00    0.76    0.25    0.76    0.00    0.00    0.00    0.00   97.22
22:20:56     all    1.50    0.00    0.75    0.50    0.25    0.25    0.00    0.00    0.00   96.74
22:20:57     all    1.25    0.00    1.00    0.00    0.75    0.00    0.00    0.00    0.00   96.99
22:20:58     all    1.01    0.00    1.01    0.25    0.25    0.00    0.00    0.00    0.00   97.47
22:20:59     all    1.24    0.00    0.99    0.25    0.74    0.25    0.00    0.00    0.00   96.53
22:21:00     all    0.76    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.47
