procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   2560 816656   5796 6637348    0    0     0     1    1    0  0  0 100  0  0
 0  0   2560 788204   5796 6637556    0    0     0    12 15562 14156  8  7 85  0  0
 1  0   2560 787692   5796 6637556    0    0     0     0 11447 12593  1  3 96  0  0
 0  0   2560 812252   5796 6637580    0    0     0   272 11228 11973  7  5 88  0  0
 0  0   2560 812892   5796 6637580    0    0     0     0 11422 12661  1  3 96  0  0
 0  0   2560 813208   5796 6637580    0    0     0     0 10208 11231  1  2 97  0  0
 1  0   2560 812252   5796 6637580    0    0     0   197 9940 11056  1  2 97  0  0
 1  0   2560 810596   5796 6637580    0    0     0     0 12190 13396  1  3 96  0  0
 0  0   2560 810948   5796 6637580    0    0     0     0 10948 12130  1  3 96  0  0
 0  0   2560 811048   5796 6637580    0    0     0     0 13350 14577  1  3 96  0  0
 0  0   2560 810988   5796 6637580    0    0     0     0 10647 11774  1  2 97  0  0
 0  0   2560 810892   5796 6637592    0    0     0     0 10405 11502  1  2 96  0  0
 0  0   2560 811148   5796 6637592    0    0     0     0 13965 15208  2  3 96  0  0
 0  0   2560 810540   5796 6637592    0    0     0     0 12260 13496  1  3 96  0  0
 0  0   2560 810452   5796 6637612    0    0     0     0 10539 11967  1  2 97  0  0
 0  0   2560 811124   5796 6637612    0    0     0     0 10223 11379  1  2 97  0  0
 0  0   2560 811156   5796 6637612    0    0     0    12 14216 15464  1  3 96  0  0
 0  0   2560 810708   5796 6637612    0    0     0     0 11756 12950  1  2 97  0  0
 0  0   2560 810772   5796 6637612    0    0     0     0 11598 12608  1  3 96  0  0
 0  0   2560 810804   5796 6637612    0    0     0     0 11210 12430  1  2 97  0  0
 0  0   2560 811124   5796 6637612    0    0     0     0 12644 13766  1  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 810780   5796 6637624    0    0     0     0 10079 11280  1  2 97  0  0
 0  0   2560 811424   5796 6637624    0    0     0     0 13174 14598  1  3 96  0  0
 0  0   2560 811200   5796 6637624    0    0     0     0 11743 13025  1  3 96  0  0
 0  0   2560 810856   5796 6637624    0    0     0     0 11950 13230  1  2 97  0  0
 0  0   2560 810476   5796 6637624    0    0     0     0 9644 10758  1  2 97  0  0
 0  0   2560 810316   5796 6637624    0    0     0     0 5787 6623  1  2 98  0  0
 0  0   2560 810220   5796 6637640    0    0     0     0 5257 5843  1  2 98  0  0
 0  0   2560 810316   5796 6637640    0    0     0     0 5230 5801  1  1 98  0  0
 0  0   2560 809124   5796 6637644    0    0     0     0 5811 6647  1  2 98  0  0
 0  0   2560 809060   5796 6637644    0    0     0     0 5891 6512  1  2 98  0  0
 1  0   2560 808996   5796 6637644    0    0     0     0 5968 6684  1  1 98  0  0
 0  0   2560 808996   5796 6637656    0    0     0   196 4814 5264  1  1 98  0  0
 0  0   2560 808964   5796 6637656    0    0     0     0 5664 6354  1  1 98  0  0
 0  0   2560 808548   5796 6637656    0    0     0     0 5474 6168  1  1 98  0  0
 0  0   2560 808772   5796 6637656    0    0     0     0 5512 6264  1  2 98  0  0
 0  0   2560 808676   5796 6637656    0    0     0   376 5238 5945  1  2 98  0  0
 0  0   2560 808804   5796 6637656    0    0     0   112 5584 6249  1  2 98  0  0
