73	3012
25	3012
30	3011
127	3008
34	3009
26	3010
46	3009
84	3014
12	3008
106	3010
28	3011
23	3011
51	3010
59	3011
45	3010
2	3008
117	3010
94	3009
37	3009
96	3010
67	3009
107	3014
101	3008
9	3009
83	3007
15	3008
109	3012
31	3011
70	3007
22	3008
113	3010
71	3009
66	3010
118	3012
97	3008
76	3011
61	3011
3	3012
74	3009
128	3009
86	3012
52	3009
53	3010
24	3010
92	3011
120	3011
126	3009
14	3009
29	3009
32	3011
85	3009
102	3010
121	3012
112	3011
78	3011
18	3010
62	3009
98	3013
105	3007
72	3010
19	3010
41	3008
79	3010
36	3007
40	3008
7	3009
90	3009
35	3008
39	3008
6	3010
60	3010
57	3010
48	3012
111	3008
8	3008
82	3008
47	3012
16	3006
5	3011
80	3010
20	3010
93	3011
69	3009
13	3010
91	3009
55	3012
77	3007
100	3009
89	3010
11	3008
123	3009
54	3008
88	3009
125	3012
87	3009
4	3012
1	3012
95	3008
33	3010
104	3009
99	3010
110	3007
114	3010
65	3011
27	3014
50	3011
63	3009
21	3009
68	3009
75	3007
49	3009
81	3012
64	3010
108	3009
17	3010
115	3011
38	3009
116	3009
58	3014
56	3012
43	3013
119	3008
44	3007
124	3012
10	3008
103	3008
42	3010
122	3011
