procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 13291184     28 1315160    0    0    82   168  802  279  2  1 97  0  0
11  1      0 13198744     28 1315044    0    0    20 20942 116578 118870 49 32 15  5  0
10  2      0 13168256     28 1313908    0    0    24 29840 99374 140933 39 26 24 11  0
 4  0      0 13165152     28 1313284    0    0     0 15982 57866 89412 20 14 54 12  0
 0  0      0 13164948     28 1312976    0    0     0 10268 40861 62548 13 10 68  9  0
 0  0      0 13165124     28 1312896    0    0     0  1302 9192 13763  3  3 93  2  0
 0  0      0 13165124     28 1312872    0    0     0  1473 6348 9226  2  2 96  1  0
 0  0      0 13165124     28 1312848    0    0     0   571 6394 9312  2  2 96  1  0
 0  0      0 13165204     28 1312812    0    0     0   534 5727 8408  1  2 96  1  0
 4  0      0 13165044     28 1312796    0    0     0   547 5833 8467  2  2 96  1  0
 0  0      0 13164852     28 1312764    0    0     0   508 5872 8564  1  2 96  1  0
 0  0      0 13164788     28 1312752    0    0     0   610 5910 8468  2  2 96  1  0
 0  0      0 13164404     28 1312716    0    0     0   503 5738 8176  1  2 96  1  0
 0  0      0 13192948     28 1312696    0    0     0   460 5314 7708  2  2 96  1  0
 0  0      0 13192948     28 1312660    0    0     0   506 5449 8022  2  2 95  1  0
 0  0      0 13187212     28 1312476    0    0     0  5217 23858 33532  7  8 81  5  0
 0  0      0 13184052     28 1312260    0    0     0  5100 22194 33433  8  7 80  5  0
 0  0      0 13183924     28 1312248    0    0     0   500 6471 9556  2  2 95  1  0
 0  0      0 13183748     28 1312212    0    0     0   456 5347 7630  2  2 96  1  0
 0  0      0 13183924     28 1312204    0    0     0   478 5336 7704  2  3 95  1  0
 0  0      0 13183860     28 1312156    0    0     0   486 6040 8705  2  3 94  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13183828     28 1312148    0    0     0   612 5750 8135  2  3 95  1  0
 0  0      0 13183796     28 1312108    0    0     0   485 5665 8183  1  2 96  1  0
 0  0      0 13183828     28 1312092    0    0     0   472 5274 7696  1  2 96  1  0
 0  0      0 13183224     28 1312064    0    0     0   450 5279 7664  2  2 96  1  0
