ts_ns,query_type,latency_ms
1784047537783013899,select,431.458
1784047538220017859,update,404.741
1784047538732842014,select,398.354
1784047539136870601,update,414.574
1784047539659729935,select,384.743
1784047540049907166,update,408.401
1784047540566292427,select,383.289
1784047540955048724,update,403.433
1784047541466443647,select,387.631
1784047541859705939,update,401.082
1784047542368851151,select,377.554
1784047542751776453,update,396.560
1784047543256098280,select,393.773
1784047543654974678,update,408.915
1784047544171649092,select,388.718
1784047544565537187,update,406.018
1784047545079547156,select,381.052
1784047545465826196,update,399.360
1784047545972944776,select,375.191
1784047546353775199,update,411.907
1784047546873624092,select,378.545
1784047547257713433,update,395.392
1784047547760977808,select,379.176
1784047548145304620,update,402.903
1784047548656009179,select,392.848
1784047549054048486,update,422.330
1784047549584057599,select,390.802
1784047549980056458,update,403.855
1784047550491656518,select,395.415
1784047550892425528,update,419.757
1784047551420129833,select,394.210
1784047551819643792,update,412.310
1784047552339660316,select,394.295
1784047552739144859,update,411.490
1784047553258253417,select,393.114
1784047553656476938,update,398.114
1784047554162259124,select,389.658
1784047554557164541,update,409.460
1784047555074286222,select,413.919
1784047555493623517,update,412.873
1784047556014499732,select,385.680
1784047556405300364,update,398.108
1784047556910890832,select,387.718
1784047557303811422,update,410.908
1784047557822400183,select,374.240
1784047558202016625,update,398.294
1784047558708006053,select,379.417
1784047559092653846,update,405.495
1784047559605713896,select,374.587
1784047559985399494,update,393.555
1784047560486855025,select,381.352
1784047560873701766,update,396.032
1784047561377447799,select,397.066
1784047561779684671,update,399.288
1784047562286684225,select,409.374
1784047562701282545,update,430.493
1784047563240431702,select,418.119
1784047563663814765,update,403.613
1784047564175205130,select,383.931
1784047564564288497,update,412.743
1784047565084652831,select,388.920
1784047565478809237,update,404.436
1784047565990800127,select,398.521
1784047566394699714,update,408.294
1784047566910762479,select,384.176
1784047567300212232,update,393.677
1784047567801621274,select,394.391
1784047568201113579,update,402.787
1784047568711653921,select,397.278
1784047569114183327,update,404.110
1784047569625964389,select,389.537
1784047570020709368,update,410.345
1784047570538702891,select,379.528
1784047570923431447,update,411.690
1784047571442871845,select,399.004
1784047571847091971,update,432.066
1784047572387257422,select,396.379
1784047572788854488,update,406.382
1784047573302948238,select,382.438
1784047573690720937,update,411.581
1784047574210566372,select,383.685
1784047574599463304,update,413.008
1784047575120490486,select,385.565
1784047575511358302,update,407.118
1784047576026220211,select,398.352
1784047576429981615,update,424.568
1784047576962399708,select,399.735
1784047577367384509,update,425.553
1784047577901163726,select,387.964
1784047578294305189,update,402.723
1784047578804793427,select,391.489
1784047579201502640,update,410.482
1784047579719638594,select,383.358
1784047580108423403,update,403.093
1784047580619251096,select,376.900
1784047581001716952,update,406.156
1784047581516440943,select,387.761
1784047581909601937,update,408.448
1784047582425742123,select,387.999
1784047582819041261,update,410.457
1784047583337441968,select,376.858
1784047583719445286,update,414.924
1784047584242041552,select,388.745
1784047584636829056,update,432.148
1784047585176885072,select,379.272
1784047585561496145,update,429.293
1784047586098451896,select,390.551
1784047586494468285,update,413.142
1784047587015415255,select,376.094
1784047587396858594,update,418.347
1784047587923077235,select,389.092
1784047588317411662,update,412.227
1784047588837953662,select,368.415
1784047589211602419,update,413.675
1784047589733443600,select,389.382
1784047590128420478,update,402.277
1784047590638742148,select,386.280
1784047591030498269,update,403.418
1784047591541665848,select,394.989
1784047591942123239,update,408.031
1784047592458022868,select,387.306
1784047592850641458,update,422.373
1784047593381093885,select,391.231
1784047593777811137,update,410.358
1784047594296245764,select,392.775
1784047594694364923,update,412.296
1784047595214521956,select,398.465
1784047595618151547,update,404.441
1784047596130556085,select,391.403
1784047596527281085,update,428.731
