ts_ns,query_type,latency_ms
1784278695842196814,select,16.419
1784278695864446151,update,42.169
1784278696015613632,select,14.505
1784278696036514528,update,29.271
1784278696174712467,select,13.010
1784278696193417067,update,23.579
1784278696325707614,select,13.698
1784278696345530333,update,24.344
1784278696478321396,select,13.229
1784278696497442947,update,25.698
1784278696632001248,select,13.054
1784278696650840918,update,24.324
1784278696783960999,select,13.290
1784278696803407687,update,23.442
1784278696935802235,select,13.594
1784278696955501212,update,29.444
1784278697093440729,select,12.817
1784278697112154500,update,31.490
1784278697252403610,select,13.765
1784278697272267391,update,30.713
1784278697411754015,select,12.869
1784278697430545471,update,23.270
1784278697562333893,select,14.238
1784278697582183111,update,24.936
1784278697715810564,select,14.059
1784278697736408738,update,24.152
1784278697869271384,select,15.190
1784278697890584596,update,25.285
1784278698026116521,select,14.302
1784278698047314343,update,25.893
1784278698182126430,select,14.964
1784278698204008690,update,26.553
1784278698339756116,select,14.168
1784278698360261836,update,24.130
1784278698493349979,select,13.785
1784278698513190811,update,23.941
1784278698646261737,select,13.756
1784278698665923215,update,23.838
1784278698798718421,select,13.805
1784278698818514753,update,28.327
1784278698955863125,select,13.507
1784278698975116089,update,29.010
1784278699112843577,select,14.133
1784278699133645671,update,24.463
1784278699267013361,select,14.153
1784278699287177642,update,24.225
1784278699420454436,select,12.909
1784278699439353109,update,28.412
1784278699577230463,select,13.885
1784278699597587512,update,34.154
1784278699740692026,select,13.125
1784278699760026501,update,25.198
1784278699894385363,select,13.835
1784278699914554424,update,28.865
1784278700052292033,select,12.496
1784278700070646335,update,37.218
1784278700217254704,select,13.937
1784278700237596282,update,37.329
1784278700383551984,select,12.998
1784278700402419704,update,25.707
1784278700536623197,select,14.074
1784278700556817727,update,28.822
1784278700694390400,select,12.924
1784278700712938475,update,24.114
1784278700845608377,select,13.890
1784278700865493617,update,24.762
1784278700998754870,select,13.830
1784278701018600391,update,25.789
1784278701153362088,select,14.223
1784278701173678799,update,30.169
1784278701312640756,select,12.957
1784278701331270589,update,29.043
1784278701468711201,select,12.900
1784278701487024902,update,59.468
1784278701654774276,select,13.012
1784278701673604840,update,71.957
1784278701854600846,select,12.909
1784278701873660773,update,47.540
1784278702029575878,select,14.933
1784278702050094749,update,261.523
1784278702420118769,select,12.882
1784278702438948318,update,24.424
1784278702571784055,select,13.514
1784278702591397415,update,29.371
1784278702729642898,select,13.268
1784278702748994726,update,24.616
1784278702882229718,select,13.376
1784278702901280795,update,24.531
1784278703034507899,select,13.295
1784278703053482160,update,23.631
1784278703185805949,select,13.705
1784278703205349912,update,23.783
1784278703337726996,select,13.560
1784278703356806638,update,22.957
1784278703488326091,select,13.363
1784278703507525951,update,23.297
1784278703639585578,select,13.134
1784278703658554797,update,23.875
1784278703791895214,select,13.391
1784278703810918323,update,23.898
1784278703943333695,select,12.445
1784278703961388809,update,24.246
1784278704094070329,select,12.864
1784278704112432013,update,24.552
1784278704245628093,select,13.892
1784278704265583110,update,39.361
1784278704413691791,select,12.850
1784278704432280390,update,43.340
1784278704584022474,select,12.923
1784278704602669225,update,31.715
1784278704743412439,select,13.396
1784278704762712291,update,41.037
1784278704912418265,select,13.065
1784278704931330054,update,26.873
1784278705066721795,select,13.337
1784278705085638173,update,26.328
1784278705220289457,select,13.866
1784278705240104039,update,36.721
1784278705385694545,select,12.956
