procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 10984288   3132 3614500    0    0     8   239  120  263  3  2 95  1  0
 0  0      0 10981964   3132 3614692    0    0     0    68 4275 6775  2  2 96  0  0
 0  0      0 10982348   3132 3614692    0    0     0    56 3823 6390  1  1 97  0  0
 0  0      0 10982196   3132 3614692    0    0     0   972 4203 7061  1  2 96  1  0
 0  0      0 10982196   3132 3614692    0    0     0   363 4758 7789  2  2 96  1  0
 0  0      0 10983516   3132 3614692    0    0     0  1036 9069 13974  5  3 88  3  0
 0  0      0 10979208   3132 3615100    0    0     0  1705 10271 15668  6  4 86  5  0
 0  0      0 10980040   3132 3615116    0    0     0   470 6222 9703  3  2 93  2  0
 0  0      0 10980360   3132 3615116    0    0     0    64 3963 6622  2  1 97  0  0
 0  0      0 10976288   3132 3615116    0    0     0   956 3789 6368  2  2 96  1  0
 0  0      0 10940720   3132 3618012    0    0     0  2588 6425 10270  4  3 91  2  0
 1  0      0 10873888   3132 3621592    0    0     0  4710 6271 10114  5  3 91  1  0
 2  0      0 10775400   3132 3625272    0    0     0  4099 6371 10465  5  3 91  2  0
 0  0      0 10770748   3132 3625568    0    0     0  2074 5433 8783  3  3 93  2  0
 1  0      0 10770788   3132 3625568    0    0     0   392 4086 6814  1  2 97  1  0
 0  0      0 10770068   3132 3625568    0    0     0    80 3915 6585  2  1 97  0  0
 0  0      0 10770204   3132 3625568    0    0     0    52 3806 6360  2  1 97  0  0
 1  0      0 10767204   3132 3625568    0    0     0   244 4185 6993  2  1 97  1  0
 0  0      0 10767064   3132 3625568    0    0     0   756 6719 10551  3  2 92  2  0
 0  0      0 10765592   3132 3625568    0    0     0  1120 4069 6812  2  2 96  1  0
 0  0      0 10759400   3132 3625568    0    0     0  1028 4708 7545  3  2 95  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 10750336   3132 3625508    0    0     0   236 4416 7322  2  2 95  1  0
 0  0      0 10750092   3132 3625508    0    0     0    48 3771 6333  2  1 97  0  0
 0  0      0 10745684   3132 3625508    0    0     0  1628 7736 12251  4  3 90  3  0
 0  0      0 10745736   3132 3625508    0    0     0  1092 7849 12179  4  3 91  3  0
 0  0      0 10745608   3132 3625508    0    0     0   732 7245 10759  4  3 90  3  0
 0  0      0 10745456   3132 3625508    0    0     0    72 4454 7656  1  1 97  0  0
 0  0      0 10745528   3132 3625508    0    0     0   224 3868 6481  2  2 96  1  0
 0  0      0 10745188   3132 3625508    0    0     0   304 4151 6885  2  2 96  1  0
 0  0      0 10743656   3132 3625508    0    0     0  1128 4104 6736  2  2 96  1  0
 0  0      0 10738468   3132 3625508    0    0     0  1024 4449 7014  6  1 92  1  0
 1  0      0 10735940   3132 3625448    0    0     0   216 4126 6904  2  2 96  1  0
 0  0      0 10736932   3132 3625448    0    0     0   564 6685 10602  3  3 92  2  0
 0  0      0 10737732   3132 3625448    0    0     0  1016 4617 7820  2  2 96  1  0
 0  0      0 10738180   3132 3625448    0    0     0   747 4364 7209  2  1 96  1  0
 0  0      0 10733284   3132 3625448    0    0     0   648 7776 12194  3  3 92  2  0
 0  0      0 10733956   3132 3625448    0    0     0   212 4512 7443  2  2 96  1  0
 0  0      0 10734564   3132 3625448    0    0     0   240 4006 6797  1  1 97  0  0
 0  0      0 10732036   3132 3625448    0    0     0   196 3857 6494  1  2 97  1  0
 0  0      0 10732292   3132 3625448    0    0     0  1132 4183 6967  2  2 96  1  0
 0  0      0 10732740   3132 3625448    0    0     0   972 4295 7024  2  2 96  1  0
 0  0      0 10733060   3132 3625452    0    0     0   208 3935 6539  2  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 10733348   3132 3625452    0    0     0    72 3993 6736  1  2 96  1  0
 0  0      0 10733796   3132 3625452    0    0     0   960 4011 6679  1  2 97  1  0
