69	3063
125	3062
77	3061
87	3056
55	3065
20	3056
95	3068
4	3063
80	3065
5	3058
100	3064
123	3059
11	3055
93	3059
13	3057
16	3067
91	3065
89	3058
1	3060
54	3055
88	3064
33	3057
104	3059
99	3059
38	3059
124	3056
63	3060
114	3060
65	3065
58	3058
68	3056
116	3061
108	3060
103	3060
56	3056
10	3061
64	3066
49	3056
50	3057
44	3059
43	3057
119	3056
17	3058
75	3055
42	3062
27	3056
122	3060
81	3057
115	3057
110	3058
21	3064
57	3060
48	3062
78	3064
62	3055
47	3061
105	3060
19	3055
7	3073
72	3061
36	3067
111	3061
39	3062
18	3058
41	3059
82	3066
98	3058
40	3066
90	3056
6	3060
79	3056
8	3056
60	3059
35	3065
32	3061
86	3057
102	3058
3	3062
53	3063
121	3065
118	3055
97	3058
92	3058
85	3056
128	3062
14	3062
29	3063
76	3052
112	3060
66	3064
120	3062
74	3055
126	3063
24	3053
61	3060
52	3049
113	3059
12	3062
23	3055
73	3056
26	3060
51	3057
96	3061
45	3065
67	3072
109	3055
46	3054
71	3051
15	3066
25	3061
31	3065
127	3060
28	3058
37	3054
30	3064
2	3062
107	3062
70	3063
9	3058
117	3058
83	3062
59	3054
22	3056
101	3065
106	3068
84	3059
94	3057
34	3058
