ts_ns,query_type,latency_ms
1784029956572423240,select,28.453
1784029956610730931,update,84.450
1784029956817867365,select,20.517
1784029956841309545,update,50.632
1784029956996296477,select,19.484
1784029957018749846,update,47.933
1784029957171013336,select,20.037
1784029957193870029,update,68.746
1784029957366734269,select,20.407
1784029957390685067,update,73.053
1784029957568935547,select,20.764
1784029957592667905,update,55.418
1784029957752494638,select,20.870
1784029957776378902,update,46.798
1784029957929187760,select,19.129
1784029957951159078,update,47.942
1784029958104188600,select,20.178
1784029958127826502,update,43.067
1784029958274931167,select,19.203
1784029958298257191,update,67.951
1784029958470623578,select,19.658
1784029958493892783,update,40.700
1784029958638949854,select,21.438
1784029958663466997,update,69.927
1784029958837631969,select,19.681
1784029958860719962,update,47.255
1784029959012690938,select,18.704
1784029959034287467,update,67.995
1784029959207176023,select,20.205
1784029959230517503,update,50.834
1784029959385718667,select,22.423
1784029959411112039,update,58.535
1784029959573804991,select,19.634
1784029959596282242,update,72.188
1784029959772642298,select,20.229
1784029959795735067,update,79.945
1784029959980086014,select,19.765
1784029960002748919,update,46.972
1784029960154857610,select,20.940
1784029960178888177,update,44.450
1784029960328862213,select,21.097
1784029960352953252,update,47.987
1784029960505160685,select,20.631
1784029960528935598,update,54.135
1784029960687357495,select,20.429
1784029960710599309,update,58.360
1784029960873507726,select,22.091
1784029960898930204,update,50.058
1784029961053224553,select,22.769
1784029961078905107,update,49.069
1784029961232249723,select,20.007
1784029961255224631,update,47.788
1784029961407570136,select,19.507
1784029961429950239,update,68.529
1784029961602669381,select,21.412
1784029961627146288,update,45.912
1784029961777337815,select,22.148
1784029961803754608,update,46.115
1784029961954542386,select,21.466
1784029961980375201,update,46.411
1784029962131027839,select,19.749
1784029962153773408,update,73.627
1784029962332910547,select,19.912
1784029962355616134,update,44.797
1784029962504614724,select,18.998
1784029962527443488,update,48.074
1784029962679863446,select,20.420
1784029962703071029,update,50.647
1784029962858292177,select,20.533
1784029962881786393,update,69.300
1784029963056028424,select,19.333
1784029963078453627,update,41.342
1784029963224094367,select,19.499
1784029963247432680,update,60.328
1784029963412231417,select,19.793
1784029963435732440,update,44.802
1784029963585380718,select,19.451
1784029963607618043,update,44.956
1784029963756917235,select,20.247
1784029963780853213,update,40.302
1784029963927038960,select,21.040
1784029963951072129,update,52.965
1784029964109120434,select,18.551
1784029964131264234,update,45.967
1784029964281513658,select,19.448
1784029964304891885,update,46.484
1784029964456772402,select,19.887
1784029964479962522,update,46.078
1784029964630284011,select,18.246
1784029964651600313,update,66.942
1784029964823239135,select,18.629
1784029964844893272,update,49.069
1784029965000784220,select,19.917
1784029965023841827,update,58.934
1784029965187090100,select,18.950
1784029965210334987,update,62.218
1784029965378478013,select,19.707
1784029965401236803,update,39.283
1784029965544702954,select,19.934
1784029965568051717,update,47.742
1784029965719976668,select,18.806
1784029965741900566,update,47.960
1784029965894042776,select,19.906
1784029965917245491,update,47.658
1784029966069213226,select,22.027
1784029966094381700,update,49.611
1784029966248882483,select,20.519
1784029966272855056,update,64.573
1784029966442445332,select,20.153
1784029966465781904,update,44.893
1784029966616560337,select,20.292
1784029966639905442,update,63.311
1784029966807964187,select,19.960
1784029966831530051,update,63.991
1784029966999971420,select,19.109
1784029967022218472,update,45.112
1784029967171571742,select,20.003
1784029967194738400,update,45.517
1784029967344849446,select,19.731
1784029967367596262,update,73.741
1784029967545976618,select,21.687
1784029967570572218,update,47.270
1784029967722289383,select,18.220
1784029967743439186,update,44.546
1784029967892245712,select,19.407
1784029967914482520,update,45.739
1784029968064234812,select,19.617
1784029968086931765,update,47.893
1784029968239329960,select,19.104
1784029968261551695,update,41.586
1784029968408139812,select,20.242
1784029968432559965,update,48.523
1784029968585418754,select,21.066
1784029968609441363,update,52.041
1784029968766165954,select,18.547
