procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   2560 856040   5796 6647300    0    0     0     1    0    0  0  0 100  0  0
 1  0   2560 829708   5796 6647392    0    0     0    48 26490 26778  7  7 86  0  0
 0  0   2560 829108   5796 6647392    0    0     0     0 26838 28863  2  5 93  0  0
 0  0   2560 828720   5796 6647392    0    0     0     8 25709 27456  2  5 93  0  0
 0  0   2560 828564   5796 6647392    0    0     0     0 25762 27916  2  5 93  0  0
 0  0   2560 828228   5796 6647392    0    0     0     0 25581 27576  2  5 93  0  0
 1  0   2560 828080   5796 6647396    0    0     0     0 26415 28545  2  4 94  0  0
 0  0   2560 827916   5796 6647400    0    0     0     0 24791 26531  2  6 92  0  0
 1  0   2560 827916   5796 6647404    0    0     0     0 24498 26166  2  5 94  0  0
 0  0   2560 827800   5796 6647408    0    0     0     0 25752 27876  2  5 93  0  0
 0  0   2560 827576   5796 6647412    0    0     0     0 28343 30909  2  5 93  0  0
 0  0   2560 827436   5796 6647420    0    0     0     0 25940 28258  2  4 94  0  0
 0  0   2560 827340   5796 6647432    0    0     0     0 25325 27441  2  4 94  0  0
 1  0   2560 827440   5796 6647436    0    0     0     0 27014 29094  2  4 94  0  0
 1  0   2560 827544   5796 6647444    0    0     0     0 26869 29052  2  5 93  0  0
 0  0   2560 827516   5796 6647448    0    0     0     0 26835 28816  2  5 93  0  0
 0  0   2560 827260   5796 6647448    0    0     0     0 26493 28726  2  4 94  0  0
 0  0   2560 826976   5796 6647448    0    0     0     0 27290 29360  2  6 92  0  0
 0  0   2560 826900   5796 6647456    0    0     0    36 28598 30533  3  5 92  0  0
 0  0   2560 826804   5796 6647460    0    0     0     0 26934 29215  2  5 94  0  0
 1  0   2560 826616   5796 6647464    0    0     0     0 29129 31437  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0   2560 826520   5796 6647472    0    0     0   197 25908 28090  2  4 94  0  0
 1  0   2560 826688   5796 6647476    0    0     0    18 28063 30094  2  5 93  0  0
 1  0   2560 827244   5796 6647480    0    0     0     0 24558 26536  2  5 94  0  0
 0  0   2560 827200   5796 6647488    0    0     0     0 26111 28392  2  5 93  0  0
 0  0   2560 825128   5796 6647488    0    0     0     0 26911 29010  2  4 94  0  0
 0  0   2560 825036   5796 6647488    0    0     0     0 27019 29177  2  5 93  0  0
 0  0   2560 824792   5796 6647492    0    0     0     0 26206 28032  3  5 92  0  0
 1  0   2560 801540   5796 6647496    0    0     0     4 27912 29794  5  6 89  0  0
 1  0   2560 801700   5796 6647508    0    0     0     0 24573 26455  2  4 94  0  0
 1  0   2560 801804   5796 6647512    0    0     0     0 28987 31033  2  5 93  0  0
 0  0   2560 801696   5796 6647512    0    0     0     0 27353 29737  2  4 94  0  0
 0  0   2560 801648   5796 6647520    0    0     0     0 26405 28803  2  5 93  0  0
 0  0   2560 801688   5796 6647532    0    0     0   252 27191 29207  2  5 93  0  0
 1  0   2560 801560   5796 6647536    0    0     0     0 27722 30195  2  5 93  0  0
 1  0   2560 801452   5796 6647540    0    0     0     0 29297 31481  2  5 93  0  0
 0  0   2560 801264   5796 6647544    0    0     0     0 28350 30405  2  5 93  0  0
 0  0   2560 800808   5796 6647544    0    0     0     0 26027 27801  3  5 92  0  0
 0  0   2560 800980   5796 6647544    0    0     0     0 29193 31277  2  6 92  0  0
 0  0   2560 801240   5796 6647556    0    0     0     0 28036 30194  2  5 93  0  0
 1  0   2560 800692   5796 6647576    0    0     0     0 27999 30039  2  4 94  0  0
 1  0   2560 801144   5796 6647576    0    0     0     0 27819 29707  2  5 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 800808   5796 6647588    0    0     0     0 28547 30628  2  4 94  0  0
 0  0   2560 800984   5796 6647612    0    0     0     0 28263 30013  2  5 93  0  0
 0  0   2560 801364   5796 6647612    0    0     0     0 26535 28819  3  4 93  0  0
 1  0   2560 800848   5796 6647620    0    0     0     0 28816 31019  2  5 93  0  0
 1  0   2560 818800   5796 6647620    0    0     0     0 27858 29874  3  5 92  0  0
 1  0   2560 823052   5796 6647624    0    0     0   272 26105 27794  8  6 86  0  0
 0  0   2560 823196   5796 6647624    0    0     0     0 28099 30152  2  5 93  0  0
 0  0   2560 823212   5796 6647628    0    0     0   212 28846 30940  2  5 93  0  0
 0  0   2560 822688   5796 6647632    0    0     0     0 28557 30584  2  5 94  0  0
 0  0   2560 822944   5796 6647644    0    0     0     0 28367 30762  2  5 94  0  0
 1  0   2560 823584   5796 6647644    0    0     0    69 28551 30745  3  5 92  0  0
 0  0   2560 823360   5796 6647664    0    0     0     0 25261 27222  3  5 93  0  0
 1  0   2560 823020   5796 6647664    0    0     0     0 25680 27604  2  5 93  0  0
 0  0   2560 823448   5796 6647664    0    0     0     0 26957 28868  2  5 93  0  0
 0  0   2560 823484   5796 6647668    0    0     0     0 26655 28634  2  5 93  0  0
 1  0   2560 823392   5796 6647676    0    0     0     0 26184 28319  3  5 92  0  0
 1  0   2560 823408   5796 6647680    0    0     0     0 28901 30785  2  6 91  0  0
 1  0   2560 823388   5796 6647684    0    0     0     0 25669 27790  2  4 94  0  0
 0  0   2560 823140   5796 6647684    0    0     0     0 25330 27531  2  4 94  0  0
 0  0   2560 823320   5796 6647692    0    0     0     0 27284 29120  3  5 92  0  0
 1  0   2560 823508   5796 6647692    0    0     0     0 27237 29701  2  5 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   2560 823380   5796 6647696    0    0     0     0 26210 28399  2  6 92  0  0
 2  0   2560 823152   5796 6647696    0    0     0     0 27852 29770  2  6 92  0  0
 0  0   2560 822836   5796 6647716    0    0     0     0 28456 30531  2  5 93  0  0
