procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 1970400   7420 5474992    0    0     0     1    0    1  0  0 100  0  0
 1  0      0 1946752   7420 5475048    0    0     0     0 39640 35937  5  7 88  0  0
 1  0      0 1943472   7420 5475048    0    0     0     0 31330 33900  3  6 92  0  0
 1  0      0 1941996   7420 5475052    0    0     0     0 30926 33136  3  6 92  0  0
 3  0      0 1940804   7420 5475052    0    0     0     8 31851 34071  3  6 91  0  0
 1  0      0 1939528   7420 5475060    0    0     0     0 32168 34158  3  6 92  0  0
 1  0      0 1938912   7420 5475060    0    0     0     0 28350 30773  2  5 93  0  0
 1  0      0 1938760   7420 5475068    0    0     0     0 28339 30079  3  6 92  0  0
 1  0      0 1938508   7420 5475068    0    0     0     0 24785 26879  3  6 91  0  0
 1  0      0 1937772   7420 5475068    0    0     0    41 31768 33765  4  8 89  0  0
 1  0      0 1937392   7420 5475068    0    0     0     0 29211 31062  3  7 90  0  0
 1  0      0 1937368   7420 5475080    0    0     0     0 30391 32984  4  7 90  0  0
 0  0      0 1937084   7420 5475080    0    0     0     0 29383 31059  4  7 89  0  0
 0  0      0 1937200   7420 5475080    0    0     0     0 29728 31607  4  7 89  0  0
 1  0      0 1937808   7420 5475092    0    0     0   128 26756 28388  4  7 89  0  0
 1  0      0 1937780   7420 5475100    0    0     0     0 23102 24569  3  6 91  0  0
 1  0      0 1937612   7420 5475100    0    0     0     0 27874 28927  3  7 90  0  0
 1  0      0 1937912   7420 5475100    0    0     0     0 26855 28607  4  6 90  0  0
 2  0      0 1938000   7420 5475100    0    0     0     0 30878 32672  4  7 89  0  0
 1  0      0 1937152   7420 5475100    0    0     0     0 30439 32651  4  7 90  0  0
 3  0      0 1936804   7420 5475100    0    0     0     0 30269 32638  3  7 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1936636   7420 5475112    0    0     0     0 29266 31449  3  7 90  0  0
 1  0      0 1936672   7420 5475112    0    0     0     0 25647 27571  3  6 91  0  0
 1  0      0 1936768   7420 5475112    0    0     0     0 23469 25559  3  6 91  0  0
 0  0      0 1936748   7420 5475112    0    0     0     0 23259 24935  3  5 92  0  0
 1  0      0 1936612   7420 5475112    0    0     0     0 25509 27065  3  6 92  0  0
 0  0      0 1936340   7420 5475116    0    0     0     0 27384 29558  3  6 91  0  0
 0  0      0 1936196   7420 5475128    0    0     0     0 25207 27274  2  6 92  0  0
 1  0      0 1936452   7420 5475128    0    0     0     0 28076 30492  3  7 90  0  0
 0  0      0 1936480   7420 5475136    0    0     0     0 29509 32200  2  6 92  0  0
 1  0      0 1936540   7420 5475140    0    0     0     0 27646 30243  3  7 90  0  0
 2  0      0 1914140   7420 5475140    0    0     0     4 29281 31722  6  7 87  0  0
 0  0      0 1914056   7420 5475144    0    0     0     0 26173 28915  3  6 91  0  0
 0  0      0 1914072   7420 5475144    0    0     0     0 24610 26100  3  6 91  0  0
 0  0      0 1914512   7420 5475144    0    0     0     0 31656 33694  3  7 90  0  0
 0  0      0 1914200   7420 5475144    0    0     0     0 30096 33252  4  6 91  0  0
 0  0      0 1914008   7420 5475144    0    0     0     0 30773 34393  3  6 91  0  0
 1  0      0 1914032   7420 5475144    0    0     0     0 29271 32353  3  6 91  0  0
 0  0      0 1914204   7420 5475144    0    0     0     0 32716 35594  3  7 90  0  0
 0  0      0 1914108   7420 5475144    0    0     0     0 32936 35789  3  7 90  0  0
 0  0      0 1913548   7420 5475164    0    0     0   145 25343 28435  3  6 92  0  0
 0  0      0 1913600   7420 5475168    0    0     0     0 30835 32789  3  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1913744   7420 5475172    0    0     0     0 28509 31088  3  6 91  0  0
 1  0      0 1913816   7420 5475176    0    0     0     0 31793 34615  3  6 91  0  0
 2  0      0 1914468   7420 5475180    0    0     0     0 30921 33967  3  7 91  0  0
 1  0      0 1914604   7420 5475184    0    0     0   132 31536 34754  3  7 90  0  0
 0  0      0 1914316   7420 5475184    0    0     0     0 32015 35254  3  6 91  0  0
 1  0      0 1914304   7420 5475184    0    0     0     0 28547 30977  3  6 92  0  0
 1  0      0 1914368   7420 5475184    0    0     0     0 28113 30418  3  6 91  0  0
 0  0      0 1936688   7420 5475184    0    0     0   268 23717 26224  8  7 85  0  0
 1  0      0 1936908   7420 5475184    0    0     0     0 27248 29147  3  6 91  0  0
 2  0      0 1937236   7420 5475188    0    0     0     0 29938 32335  3  6 91  0  0
 3  0      0 1937684   7420 5475188    0    0     0     0 28707 31182  3  6 91  0  0
 0  0      0 1937308   7420 5475204    0    0     0     0 32726 35167  3  6 90  0  0
 1  0      0 1937472   7420 5475204    0    0     0     0 33267 36281  4  7 89  0  0
 0  0      0 1937144   7420 5475204    0    0     0     0 29741 32751  3  6 91  0  0
 0  0      0 1936844   7420 5475204    0    0     0     0 22483 25142  2  5 93  0  0
 1  0      0 1936804   7420 5475204    0    0     0     0 29638 31753  3  5 92  0  0
 0  0      0 1936480   7420 5475204    0    0     0     0 33462 36392  3  7 90  0  0
 0  0      0 1936520   7420 5475212    0    0     0     0 33314 36685  3  6 91  0  0
 0  0      0 1935828   7420 5475212    0    0     0     0 31673 35006  3  7 90  0  0
 0  0      0 1936340   7420 5475216    0    0     0     4 29123 32103  3  6 91  0  0
 0  0      0 1937160   7420 5475224    0    0     0     0 34305 37373  3  7 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1937084   7420 5475224    0    0     0     0 29295 32614  3  6 91  0  0
 0  0      0 1937204   7420 5475228    0    0     0     0 28079 31330  2  6 92  0  0
 0  0      0 1936780   7420 5475236    0    0     0     0 31003 33486  3  6 91  0  0
 0  0      0 1936700   7420 5475236    0    0     0     8 30707 33922  3  6 91  0  0
 2  0      0 1937132   7420 5475236    0    0     0     0 32751 36158  2  6 92  0  0
 2  0      0 1936780   7420 5475236    0    0     0     0 31179 34412  3  8 89  0  0
 0  0      0 1936936   7420 5475236    0    0     0     0 29152 32304  3  6 91  0  0
 2  0      0 1936968   7420 5475244    0    0     0    41 26544 29243  2  6 92  0  0
 1  0      0 1937016   7420 5475244    0    0     0     0 25051 27213  3  5 92  0  0
 1  0      0 1936752   7420 5475244    0    0     0     0 28918 30522  3  7 91  0  0
 0  0      0 1936760   7420 5475244    0    0     0     0 31964 34699  3  7 90  0  0
 0  0      0 1936496   7420 5475248    0    0     0     0 30264 32956  3  6 91  0  0
 0  0      0 1936684   7420 5475256    0    0     0     0 28303 31302  3  6 92  0  0
 0  0      0 1936404   7420 5475256    0    0     0    32 30140 32591  3  7 91  0  0
 0  0      0 1936152   7420 5475260    0    0     0     0 30713 32978  3  6 91  0  0
 2  0      0 1936492   7420 5475268    0    0     0     0 30292 33574  3  6 91  0  0
 1  0      0 1936348   7420 5475268    0    0     0     0 26176 28986  3  6 92  0  0
 0  0      0 1936440   7420 5475272    0    0     0     0 27096 29063  3  5 92  0  0
 0  0      0 1936636   7420 5475284    0    0     0   132 33275 35806  3  7 90  0  0
 1  0      0 1936672   7420 5475284    0    0     0     0 32386 35919  3  7 91  0  0
 1  0      0 1937020   7420 5475284    0    0     0     0 31954 35558  3  6 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 1937296   7420 5475284    0    0     0     0 31497 35117  4  6 90  0  0
 0  0      0 1936884   7420 5475288    0    0     0     0 27131 30088  3  5 92  0  0
 0  0      0 1937332   7420 5475288    0    0     0     0 28294 31582  3  6 91  0  0
 1  0      0 1936784   7420 5475292    0    0     0     0 24727 27973  2  5 93  0  0
 2  0      0 1936668   7420 5475292    0    0     0     0 30423 32723  3  6 92  0  0
 0  0      0 1936584   7420 5475300    0    0     0     0 31670 34486  2  5 93  0  0
 0  0      0 1937152   7420 5475300    0    0     0     0 31145 34655  3  6 92  0  0
 0  0      0 1914052   7420 5475312    0    0     0     8 31745 35163  4  7 88  0  0
 1  0      0 1914284   7420 5475316    0    0     0     0 33219 36692  3  6 91  0  0
 0  0      0 1913840   7420 5475316    0    0     0     0 31894 35251  3  6 91  0  0
 0  0      0 1914220   7420 5475316    0    0     0     0 23972 26998  2  5 93  0  0
 0  0      0 1914660   7420 5475320    0    0     0     0 27761 30522  2  5 93  0  0
 0  0      0 1914596   7420 5475320    0    0     0     0 26286 29011  3  5 92  0  0
 0  0      0 1914820   7420 5475320    0    0     0     0 32212 34982  3  7 91  0  0
 1  0      0 1914592   7420 5475320    0    0     0     0 32128 35639  3  6 91  0  0
 1  0      0 1914372   7420 5475320    0    0     0     0 29083 32760  3  6 91  0  0
 1  0      0 1913704   7420 5475320    0    0     0    77 30578 33820  3  6 91  0  0
 0  0      0 1913832   7420 5475320    0    0     0     0 32658 36253  3  6 91  0  0
 0  0      0 1914068   7420 5475320    0    0     0     0 27800 31539  2  6 92  0  0
 1  0      0 1913772   7420 5475320    0    0     0     0 31437 34863  3  6 91  0  0
 0  0      0 1913548   7420 5475328    0    0     0     0 30985 34353  3  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 1913452   7420 5475328    0    0     0     0 31775 35291  3  6 91  0  0
 0  0      0 1913632   7420 5475336    0    0     0     0 32939 36597  3  6 91  0  0
 0  0      0 1913872   7420 5475336    0    0     0    44 32291 35507  3  6 91  0  0
 0  0      0 1913976   7420 5475336    0    0     0     0 31301 34925  3  6 91  0  0
 1  0      0 1936624   7420 5475336    0    0     0   268 28622 31940  9  8 83  0  0
 0  0      0 1936356   7420 5475336    0    0     0     0 26814 29721  2  6 92  0  0
 0  0      0 1936908   7420 5475344    0    0     0     0 34629 37752  3  7 90  0  0
